turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,1.4044292530402929
0,1,gen,785,1.3241303305725902
0,2,gen,31805,1.2574587393509524
0,3,gen,315,1.2876657421740794
0,4,gen,7437,1.2619234656966698
0,5,gen,2075,1.2555573774022173
0,6,gen,8,1.2652318274567997
0,7,gen,448,1.339889693142124
0,8,gen,5091,1.368919504744362
0,9,gen,311,1.2964829626961005
0,10,gen,856,1.2852691190075607
0,11,gen,374,1.2956765482241448
0,12,gen,7960,1.3410886774794248
0,13,gen,2075,1.3370802673939812
0,14,gen,568,1.2918514413203603
0,15,gen,151645,1.3642703384375785
1,16,prefill_end,-1,1.2635886455121297
1,17,gen,1249,1.2382945689151426
1,18,gen,3535,1.183926482339463
1,19,gen,3170,1.2124100578860215
1,20,gen,279,1.1904846069927153
1,21,gen,31805,1.2344964692975846
1,22,gen,315,1.1906320401715753
1,23,gen,1124,1.1997466538839658
1,24,gen,11520,1.2113850788050586
1,25,gen,15940,1.2154425017210237
1,26,gen,2075,1.2500982450034324
1,27,gen,10699,1.22625676490375
1,28,gen,8,1.2467756305263045
1,29,gen,448,1.2227420024175824
1,30,gen,5091,1.2361109069395284
1,31,gen,311,1.2899574424624445
1,32,gen,17767,1.3107154843481348
1,33,gen,87,1.2678095717640383
1,34,gen,57758,1.2227384833406685
1,35,gen,374,1.1994348625409461
1,36,gen,1124,1.2595349618623002
1,37,gen,11520,1.2492815861392481
1,38,gen,9407,1.1848586500920035
1,39,gen,2075,1.1937624683932528
1,40,gen,10699,1.2406431211543951
1,41,gen,701,1.1647575002713806
1,42,gen,1077,1.2249295306383026
1,43,gen,594,1.237630535176927
1,44,gen,1744,1.2732324210735722
1,45,gen,911,1.2488343384042222
1,46,gen,1128,1.314144456179672
1,47,gen,1493,1.2802733110451556
1,48,gen,5746,1.2566606598431906
1,49,gen,4009,1.3208094475935368
1,50,gen,323,1.2180039513117915
1,51,gen,1246,1.1746286210571906
1,52,gen,807,1.247088352397049
1,53,gen,28143,1.240328948840062
1,54,gen,311,1.2665650720069106
1,55,gen,1817,1.3447275823480722
1,56,gen,1008,1.3377707414486222
1,57,gen,382,1.3573784043518404
1,58,gen,16,1.239324814321995
1,59,gen,13,1.251051994339621
1,60,gen,3070,1.2007578237923966
1,61,gen,70151,1.2064504309950508
1,62,gen,279,1.2194200437434977
1,63,gen,23550,1.2594667305401692
1,64,gen,25,1.2795601075939727
1,65,gen,1019,1.2386996007438282
1,66,gen,256,1.2478218998965376
1,67,gen,481,1.235261575163717
1,68,gen,1124,1.2541978370691897
1,69,gen,11520,1.2131469719246022
1,70,gen,15940,1.2170442553461112
1,71,gen,2075,1.2049248321788046
1,72,gen,10699,1.2803176268481513
1,73,gen,8,1.2570671713559975
1,74,gen,374,1.2519018173954906
1,75,gen,279,1.2268652104197646
1,76,gen,57668,1.1464947609179852
1,77,gen,729,1.1233741626298697
1,78,gen,11,1.0955878407264035
1,79,gen,892,1.146543095219137
1,80,gen,16555,1.1503311745819846
1,81,gen,279,1.1278411570735554
1,82,gen,379,1.1857647913172236
1,83,gen,80697,1.2180432333998257
1,84,gen,315,1.2841339726236325
1,85,gen,264,1.270773075503011
1,86,gen,1459,1.292751626301162
1,87,gen,389,1.3357836058218693
1,88,gen,279,1.2759699843240238
1,89,gen,4982,1.202953227954367
1,90,gen,12671,1.1811727759045008
1,91,gen,12159,1.1979625097413018
1,92,gen,311,1.2312759099326078
1,93,gen,458,1.2428116287375532
1,94,gen,9210,1.2580773685266802
1,95,gen,17767,1.263238657250841
1,96,gen,87,1.161471965417377
1,97,gen,57758,1.1087371578467384
1,98,gen,304,1.1375125307060852
1,99,gen,50784,1.1342819305622867
1,100,gen,624,1.151702836262117
1,101,gen,256,1.1865224171416195
1,102,gen,481,1.1983820071040046
1,103,gen,1124,1.2021625355076546
1,104,gen,11520,1.2710468840497247
1,105,gen,9407,1.2837612888822858
1,106,gen,2075,1.2740425425818103
1,107,gen,10699,1.2506196492469503
1,108,gen,8,1.2324305574754626
1,109,gen,374,1.1798623506777657
1,110,gen,279,1.196575003860676
1,111,gen,75259,1.2540792519572064
1,112,gen,729,1.2452165986999697
1,113,gen,11,1.1955203630300504
1,114,gen,892,1.2162544570751443
1,115,gen,16555,1.2255672221684082
1,116,gen,279,1.2577644133082384
1,117,gen,856,1.2428364267379763
1,118,gen,80697,1.3084570538446219
1,119,gen,315,1.2442122411735195
1,120,gen,264,1.2269784282426957
1,121,gen,1459,1.1863099692194843
1,122,gen,389,1.1624263660901113
1,123,gen,279,1.2975556008109006
1,124,gen,4982,1.2825116804725925
1,125,gen,12671,1.3137675173342884
1,126,gen,12159,1.2729354940625401
1,127,gen,311,1.282429415596134
1,128,gen,279,1.3412557416581619
1,129,gen,1852,1.321267425288823
1,130,gen,9210,1.363008208324949
1,131,gen,17767,1.3357331846151708
1,132,gen,87,1.3659311172659463
