turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,1.2057385555502544
0,1,gen,12522,1.189073481926631
0,2,gen,5193,1.3048572335295043
0,3,gen,264,1.303825254480582
0,4,gen,882,1.430458101951293
0,5,gen,11,1.3918878147641343
0,6,gen,304,1.390122605041495
0,7,gen,264,1.4315425680443066
0,8,gen,1879,1.301073378858741
0,9,gen,1380,1.2940522016435805
0,10,gen,5440,1.2604110273581126
0,11,gen,323,1.1540382838539625
0,12,gen,1947,1.2615310336174768
0,13,gen,1062,1.2992500741608608
0,14,gen,327,1.2489145980852776
0,15,gen,13236,1.3264233786435664
0,16,gen,11,1.3759730337114295
0,17,gen,1052,1.350198321459163
0,18,gen,572,1.375307619608514
0,19,gen,264,1.3097060833342176
0,20,gen,21583,1.3607727718312699
0,21,gen,12305,1.343780444124959
0,22,gen,6941,1.2872192471622292
0,23,gen,34641,1.2254499673124273
0,24,gen,13,1.3619601431237685
0,25,gen,34641,1.3496698360819421
0,26,gen,1030,1.4608999793156252
0,27,gen,1012,1.4506777306990426
0,28,gen,3465,1.481221559909279
0,29,gen,438,1.4019808688979762
0,30,gen,458,1.2568769321836626
0,31,gen,10847,1.4164964893258574
0,32,gen,12305,1.4063092402778956
0,33,gen,448,1.348443060273149
0,34,gen,279,1.2955035681715885
0,35,gen,5726,1.1668633156939237
0,36,gen,311,1.1857915046306895
0,37,gen,3960,1.1497404350861689
0,38,gen,323,1.1717466372783372
0,39,gen,10515,1.2522473263132567
0,40,gen,311,1.3213876312671935
0,41,gen,501,1.4141879050396835
0,42,gen,21737,1.368149668019276
0,43,gen,13,1.2986245141249921
0,44,gen,4354,1.2106059388810904
0,45,gen,11,1.2873420070369912
0,46,gen,34641,1.3722739643829798
0,47,gen,1030,1.2970632017284105
0,48,gen,700,1.2667882417218372
0,49,gen,75,1.2728961043722846
0,50,gen,2221,1.2534327077252614
0,51,gen,1181,1.3008868818231458
0,52,gen,75864,1.366636225194603
0,53,gen,323,1.3461237957679584
0,54,gen,572,1.4768279986541215
0,55,gen,3208,1.522330084982289
0,56,gen,311,1.46351567866803
0,57,gen,279,1.481731008065065
0,58,gen,70233,1.4500966616624964
0,59,gen,315,1.405959644416488
0,60,gen,279,1.3997027033943323
0,61,gen,3283,1.4572163579754902
0,62,gen,11,1.4494516309620382
0,63,gen,1380,1.393156319977541
0,64,gen,432,1.3535896384897779
0,65,gen,572,1.383314172150627
0,66,gen,2115,1.2877614037398848
0,67,gen,311,1.2208905621866328
0,68,gen,39220,1.3290576428000533
0,69,gen,323,1.3766151064573469
0,70,gen,74967,1.396068434304974
0,71,gen,11,1.4490011875517563
0,72,gen,20337,1.5388800993347798
0,73,gen,1181,1.4564487945815126
0,74,gen,2487,1.5243886202881058
0,75,gen,323,1.4239281408531939
0,76,gen,16380,1.439864689454524
0,77,gen,1181,1.4336346543154097
0,78,gen,1590,1.4540912636500933
0,79,gen,15473,1.408474966906891
0,80,gen,382,1.3904628926855038
0,81,gen,3966,1.4543464764776877
0,82,gen,1899,1.5504300493148158
0,83,gen,11,1.5159196337866587
0,84,gen,438,1.5288137060337896
0,85,gen,34641,1.42468893373888
0,86,gen,357,1.4266262681069348
0,87,gen,20947,1.3780272457757994
0,88,gen,1526,1.3570210305981296
0,89,gen,279,1.3253265366054348
0,90,gen,3283,1.3049782257898443
0,91,gen,11,1.306421449086032
0,92,gen,432,1.3846567684718365
0,93,gen,13686,1.3854057207674708
0,94,gen,264,1.3523976908592148
0,95,gen,2613,1.2706471003015456
0,96,gen,11,1.0964297567880066
0,97,gen,22660,1.2536792272874564
0,98,gen,19119,1.2510975783085458
0,99,gen,8592,1.3609867471630157
0,100,gen,10199,1.3537468414833842
0,101,gen,448,1.358390322109154
0,102,gen,1251,1.4219002143892587
0,103,gen,18824,1.4586683888630836
0,104,gen,323,1.4129837595942039
0,105,gen,6825,1.3059460492362558
0,106,gen,4278,1.4085500439568017
0,107,gen,315,1.358600846901141
0,108,gen,1947,1.3504420119287466
0,109,gen,13,1.2616220839919488
0,110,gen,60794,1.269486200240246
0,111,gen,343,1.356344925349764
0,112,gen,3260,1.3831103021918074
0,113,gen,553,1.3760522836327707
0,114,gen,279,1.4136783861338207
0,115,gen,32976,1.4283198537713124
0,116,gen,7987,1.471846740474963
0,117,gen,323,1.5749510368535553
0,118,gen,29853,1.4897419522406385
0,119,gen,11,1.495637373177676
0,120,gen,34641,1.4817797149170902
0,121,gen,6635,1.4538505040324015
0,122,gen,311,1.3747022200820394
0,123,gen,1430,1.3754741930287946
0,124,gen,1181,1.2915462822374588
0,125,gen,1424,1.28529625103607
0,126,gen,518,1.3963644777034105
0,127,gen,18824,1.4065391855852456
0,128,gen,13,1.415295361668191
0,129,gen,4710,1.2616851273482195
0,130,gen,2354,1.3084746440080228
0,131,gen,264,1.355798878170135
0,132,gen,5538,1.341036191198863
0,133,gen,7743,1.3413450535166598
0,134,gen,323,1.448933889531332
0,135,gen,264,1.4338445322038036
0,136,gen,57544,1.4903460325729112
0,137,gen,3579,1.5088537297544633
