step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,758,0.0,,,0.9,hold,0.0,0.0,0.0
1,1008,0.8047570586204529,,,0.9,hold,0.44521665573120117,0.8047570586204529,13.075493812561035
2,4244,0.886039137840271,,,0.9,hold,0.6482515335083008,0.886039137840271,14.43878984451294
3,11,0.9211839238802592,,,0.9,hold,0.7430552442868551,0.9211839238802592,15.588484128316244
4,19869,0.8360503166913986,0.6529950300852457,0.3793643011290811,0.9,hold,0.684261679649353,0.8360503166913986,13.1145761013031
5,429,0.8832688689231872,0.6896060874064763,0.3471243254545787,0.9,hold,0.703953206539154,0.8832688689231872,12.410619735717773
6,432,0.8800451954205831,0.7218832176592614,0.3249950986858926,0.9,hold,0.6946287751197815,0.8800451954205831,11.927626609802246
7,4157,0.8749355844088963,0.7444777859108788,0.3059347499196065,0.9,hold,0.6783053619521004,0.8749355844088963,11.72805118560791
8,387,0.8777137622237206,0.7607850107231311,0.2894098163663513,0.9,hold,0.6757538095116615,0.8777137622237206,11.723119258880615
9,13302,0.8338914149337344,0.7737770942231966,0.2753215337565192,0.9,hold,0.6516805986563364,0.8338914149337344,11.632067680358887
10,438,0.8274167746305465,0.7797885262942504,0.2618147978542281,0.9,hold,0.672033229470253,0.8274167746305465,11.737896919250488
11,264,0.8103485730561343,0.7841183670520955,0.2500058387866427,0.9,hold,0.66876574808901,0.8103485730561343,11.59976508400657
12,11341,0.7782717694838842,0.786304217552432,0.23947212860993228,0.9,hold,0.6484906648596128,0.7782717694838842,11.354514201482138
13,315,0.7882462052198557,0.7856863369317745,0.23008733526625452,0.9,hold,0.6723591341422155,0.7882462052198557,11.591364200298603
14,1378,0.7783557559762683,0.7858691846666375,0.22171868456078273,0.9,hold,0.6525914711611611,0.7783557559762683,11.634208066122872
15,25780,0.7747207244237264,0.7853682894206128,0.21420879868615342,0.9,hold,0.6678472876548767,0.7747207244237264,11.231057453155518
16,13,0.78330422565341,0.7847028166083074,0.20742279114866885,0.9,hold,0.6769638694822788,0.78330422565341,11.264129906892776
17,2014,0.8105559524367837,0.784620546552137,0.20122993457059427,0.9,hold,0.6905485496801489,0.8105559524367837,11.478256197536693
18,12118,0.8193779389063517,0.7860614024346174,0.1956505600633929,0.9,hold,0.6785410990317663,0.8193779389063517,11.703150987625122
19,429,0.8248844240841112,0.7878149043541823,0.19057753260373475,0.9,hold,0.6852299523980994,0.8248844240841112,11.809552418558221
20,279,0.8161036729812622,0.7896683803406788,0.18592761582308925,0.9,hold,0.677859504520893,0.8161036729812622,11.775109696388245
21,9334,0.8045751622744969,0.7909272037997542,0.18153408649052072,0.9,hold,0.6708101786318279,0.8045751622744969,11.660308270227342
22,3704,0.8253080275925723,0.7915475655486062,0.17738311357832476,0.9,hold,0.6741886558857831,0.8253080275925723,11.709142489866776
23,315,0.8191267588864202,0.7930154117244308,0.17362066760733105,0.9,hold,0.6756902764672819,0.8191267588864202,11.511711037677268
24,220,0.8036498948931694,0.794103384522847,0.17004515685067462,0.9,hold,0.661611499885718,0.8036498948931694,11.332087437311808
25,17,0.7962562274932862,0.7944852449376598,0.16662004932841457,0.9,hold,0.6566281127929687,0.7962562274932862,11.157930431365967
26,374,0.7980581269814417,0.7945533596513379,0.16338475570947597,0.9,hold,0.6476302284460801,0.7980581269814417,11.244795377437885
27,60654,0.8007837666405572,0.7946831658487491,0.16033193212913502,0.9,hold,0.652529897513213,0.8007837666405572,11.269798896930835
28,11,0.8142401959214892,0.7949010444484566,0.15744690240542172,0.9,hold,0.6654165131705148,0.8142401959214892,11.382561700684684
29,582,0.8328378200531006,0.79556791174063,0.1547487246756945,0.9,hold,0.6794955360478369,0.8328378200531006,11.34780845970943
30,686,0.8227828085422516,0.7968102420177124,0.1522947374913246,0.9,hold,0.6712254007657369,0.8227828085422516,11.2524649143219
31,990,0.8135967177729453,0.7976480667443104,0.1498884991320694,0.9,hold,0.666001892858936,0.8135967177729453,11.102495224245134
32,264,0.8094070342279249,0.7981464620889552,0.14755399854522452,0.9,hold,0.6716385426059845,0.8094070342279249,11.217333332184822
33,11064,0.7976178065423043,0.7984876915477118,0.14531395468792926,0.9,hold,0.6617393782061916,0.7976178065423043,11.057246023608792
34,553,0.8009637325040756,0.7984621066946117,0.14316111193326003,0.9,hold,0.6606897096480092,0.8009637325040756,10.947826908480737
35,49759,0.8121287111313112,0.7985335817177392,0.14110174806333273,0.9,hold,0.6661164837498819,0.8121287111313112,11.263475633436634
36,13,0.8198501583068601,0.7989112242014496,0.13914613726700514,0.9,hold,0.675521441044346,0.8198501583068601,11.516796727334299
37,1096,0.8309259645400509,0.7994771413394336,0.13729489875177564,0.9,hold,0.6884131700761856,0.8309259645400509,11.577658899368778
38,3363,0.8351901942683805,0.8003047419499761,0.1355698406251521,0.9,hold,0.6835376081928131,0.8351901942683805,11.63347001229563
39,582,0.8399570853479447,0.8011992407273711,0.13393403421617742,0.9,hold,0.68150169234122,0.8399570853479447,11.68403539349956
40,686,0.8532729466115275,0.8021681868428855,0.13238762338617427,0.9,hold,0.6885098170849585,0.8532729466115275,11.663382807085592
41,9658,0.844594806432724,0.8034146443982182,0.13100058751507124,0.9,hold,0.6781021250832465,0.844594806432724,11.482010272241407
42,429,0.865475655563416,0.8043951244466588,0.12958383404731688,0.9,hold,0.6851632258584422,0.865475655563416,11.725728327228177
43,279,0.8732519169007579,0.8058156019144903,0.1283986172573366,0.9,hold,0.688995591094417,0.8732519169007579,11.696365402590844
44,9334,0.862078397504745,0.8073482454369055,0.1273284151728059,0.9,hold,0.6765976557808537,0.862078397504745,11.491331577301025
45,3704,0.8808041426443285,0.808564471038413,0.1261639093040983,0.9,hold,0.6874571211876408,0.8808041426443285,11.52268168234056
46,315,0.8800328893046225,0.8101348986820199,0.12522892646892578,0.9,hold,0.679898852302182,0.8800328893046225,11.584852880047213
47,220,0.8656022750562237,0.8116220899718626,0.12429947058058789,0.9,hold,0.6642413764230667,0.8656022750562237,11.432436850763136
48,17,0.8434260227987843,0.8127466771611201,0.1232392659791812,0.9,hold,0.6509366708417093,0.8434260227987843,11.168748594099476
49,374,0.8376949804444467,0.8133727862557664,0.122052348716144,0.9,hold,0.6485530387970709,0.8376949804444467,11.133532047271729
50,24438,0.834812355618323,0.81385923013954,0.12087363273593738,0.9,hold,0.6463103948100921,0.834812355618323,11.015174850340813
51,323,0.855347934269136,0.8142700757371633,0.11971798403288428,0.9,hold,0.6574576170213761,0.855347934269136,11.07147172189528
52,1221,0.8831998446295338,0.8150600345550857,0.11869540224405632,0.9,hold,0.6693762886908746,0.8831998446295338,11.217822644018359
53,1473,0.8696521145682181,0.8163456913489433,0.11793526794966695,0.9,hold,0.6651849131430349,0.8696521145682181,10.940128372561547
54,429,0.8808815373528388,0.8173328473344854,0.11705898386671855,0.9,hold,0.6704886132670987,0.8808815373528388,11.134560585021973
55,419,0.8898319111716363,0.8184882780620919,0.11630027901252976,0.9,hold,0.6783664928328607,0.8898319111716363,11.157358446428853
56,24335,0.899110920006229,0.8197622715104764,0.1156438145824778,0.9,hold,0.681499905163242,0.899110920006229,11.232912540435791
57,11508,0.9023267944012919,0.8211543530630335,0.11509731150430759,0.9,hold,0.6947563204073137,0.9023267944012919,11.146379578498102
58,311,0.9156485574860727,0.8225538779136932,0.11458896992721564,0.9,hold,0.7045224222444719,0.9156485574860727,11.199147424390238
59,264,0.8978719240234744,0.8241317538386487,0.11424745571329356,0.9,hold,0.6897309278288195,0.8978719240234744,11.092782989625007
60,49759,0.8669163825050477,0.8253607566750625,0.11368401928958578,0.9,hold,0.670101607999494,0.8669163825050477,11.000208854675293
61,382,0.8902314064964172,0.8260419964427672,0.11287174910345273,0.9,hold,0.6905891510748094,0.8902314064964172,11.289730441185736
62,14374,0.9269138987987272,0.8270773095081486,0.11224941714051785,0.9,hold,0.7084812387343375,0.9269138987987272,11.623948327956661
63,14822,0.9308091161712524,0.8286620172746658,0.11205192227152186,0.9,hold,0.7047726165863776,0.9308091161712524,11.406266227845222
64,220,0.9408179531174321,0.830258065694925,0.11189251937357284,0.9,hold,0.7102955695121519,0.9408179531174321,11.480961138202298
65,16,0.918885620370988,0.8319589870398866,0.11185920644356674,0.9,hold,0.6954751505005744,0.918885620370988,11.244886813625213
66,25,0.9076904875616874,0.833276057241873,0.11151525831111998,0.9,hold,0.686571289454737,0.9076904875616874,11.178123827903502
67,62197,0.8894759753058034,0.8343867203809747,0.11104711564708387,0.9,hold,0.6680899714269946,0.8894759753058034,10.97694044728433
68,279,0.8881904338636706,0.8351968564828105,0.1104268552467231,0.9,hold,0.6691377095637783,0.8881904338636706,11.067577100569203
69,9334,0.8795928887782558,0.8359648793434026,0.10980653373920429,0.9,hold,0.6729615301855149,0.8795928887782558,10.964618052205731
70,3704,0.8826415010036961,0.8365881366210434,0.1091422386334514,0.9,hold,0.6804654069485203,0.8826415010036961,10.955915374140586
71,315,0.87258624742108,0.8372367755560103,0.10850670255279993,0.9,hold,0.678130425753132,0.87258624742108,10.856101435999717
72,220,0.8707253096565124,0.8377277404430251,0.10782993621824889,0.9,hold,0.6719225135541731,0.8707253096565124,10.856435668083929
73,17,0.8466314490764372,0.8381797619391003,0.10715749358963376,0.9,hold,0.6602556551656416,0.8466314490764372,10.515695971827354
74,374,0.8477529700725309,0.8382939739274428,0.10643546721231822,0.9,hold,0.6559126280969189,0.8477529700725309,10.712006230508127
75,24438,0.8571582696130199,0.838420093876044,0.10572908291674711,0.9,hold,0.6630071190095717,0.8571582696130199,10.827993762108587
76,198,0.8521018460873635,0.8386666488199515,0.10505289541139233,0.9,hold,0.669925993488681,0.8521018460873635,10.86993835818383
77,10061,0.8776893490745176,0.8388411319013463,0.10437958853951548,0.9,hold,0.6814430375253001,0.8776893490745176,11.06502700621082
78,594,0.8952458943090131,0.8393391859676691,0.10380037679840405,0.9,hold,0.6942392808775748,0.8952458943090131,11.247820792659637
