step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,2014,0.0,,,0.9,hold,0.0,0.0,0.0
1,12118,0.8333143591880798,,,0.9,hold,0.49877485632896423,0.8333143591880798,14.979809761047363
2,429,0.8746197819709778,,,0.9,hold,0.6611150950193405,0.8746197819709778,14.56304931640625
3,279,0.7946617404619852,,,0.9,hold,0.6203662653764089,0.7946617404619852,13.352842648824057
4,9334,0.7366711348295212,,,0.9,hold,0.5959115251898766,0.7366711348295212,12.343537330627441
5,3704,0.8447091221809387,,,0.9,hold,0.6239880383014679,0.8447091221809387,12.467138671875
6,315,0.8223583499590555,,,0.9,hold,0.6349141548077265,0.8223583499590555,11.680644909540812
7,220,0.7677294143608638,,,0.9,hold,0.5919027243341718,0.7677294143608638,11.026616777692523
8,17,0.7502172105014324,,,0.9,hold,0.5823903232812881,0.7502172105014324,10.552901804447174
9,374,0.7628563543160757,,,0.9,hold,0.5649781624476115,0.7628563543160757,10.914202531178793
10,60654,0.7747217446565628,,,0.9,hold,0.5841557621955872,0.7747217446565628,11.081356573104859
11,11,0.8110984265804291,,,0.9,hold,0.621721088886261,0.8110984265804291,11.403019775043834
12,582,0.8531135842204094,,,0.9,hold,0.6601309229930242,0.8531135842204094,11.29075038433075
13,686,0.8287535470265609,,,0.9,hold,0.6435962319374084,0.8287535470265609,11.061264588282658
14,990,0.8083520723240716,,,0.9,hold,0.6349425613880157,0.8083520723240716,10.776037999561854
15,264,0.7986270725727082,,,0.9,hold,0.6337556362152099,0.7986270725727082,11.127858448028565
16,11064,0.7866891343146563,,,0.9,hold,0.6280971169471741,0.7866891343146563,11.120730191469193
17,553,0.8050248149563285,,,0.9,hold,0.6437881448689629,0.8050248149563285,11.31822499106912
18,49759,0.8118500394953622,,,0.9,hold,0.6450882951418558,0.8118500394953622,11.547524955537584
19,13,0.8373725178994631,,,0.9,hold,0.666858290371142,0.8373725178994631,11.851519710139224
20,1096,0.8559421971440315,,,0.9,hold,0.6854952454566956,0.8559421971440315,11.827971291542053
21,3363,0.861914894410542,,,0.9,hold,0.6736796753747123,0.861914894410542,11.84292881829398
22,582,0.8704981411045248,,,0.9,hold,0.6699912466786124,0.8704981411045248,11.90799828009172
