regime,prompt,layer,t,F
factual,0,0,0,89.61469268798828
factual,0,0,1,91.89963150024414
factual,0,0,2,85.73901875813802
factual,0,0,3,81.71584701538086
factual,0,0,4,70.11071662902832
factual,0,0,5,70.504225730896
factual,0,0,6,70.74501718793597
factual,0,0,7,70.4615786075592
factual,0,0,8,76.86728943718805
factual,0,0,9,78.45400714874268
factual,0,0,10,75.9846179268577
factual,0,0,11,74.59234635035197
factual,0,0,12,72.1071209540734
factual,0,0,13,68.58727278028216
factual,0,0,14,65.75578282674154
factual,0,0,15,65.48064970970154
factual,0,0,16,65.75062942504883
factual,0,0,17,66.32306819491916
factual,0,0,18,66.24008600335372
factual,0,0,19,65.59829998016357
factual,0,0,20,66.16932405744281
factual,0,0,21,65.70644257285379
factual,0,0,22,66.15450568821119
factual,0,0,23,66.84931739171346
factual,0,0,24,67.61361770629883
factual,0,0,25,68.21388904864972
factual,0,0,26,68.61786298398619
factual,0,0,27,68.75617613111224
factual,0,0,28,68.70951619641534
factual,0,0,29,69.38858884175619
factual,0,0,30,69.69143516786637
factual,0,0,31,68.58186561830583
factual,0,0,32,67.54002958728421
factual,0,0,33,67.80869477795017
factual,0,0,34,67.99282160112935
factual,0,0,35,70.71571725414645
factual,0,0,36,70.63091751836961
factual,0,0,37,69.09544575598932
factual,0,0,38,67.72699589883128
factual,0,0,39,66.08138275146484
factual,0,0,40,65.15519812799269
factual,0,0,41,64.28513428472704
factual,0,0,42,64.69971607577416
factual,0,0,43,65.53175717015421
factual,0,0,44,67.21644709187169
factual,0,0,45,67.68853132186398
factual,0,0,46,66.88617497105753
factual,0,0,47,66.49133374614101
factual,0,0,48,65.6457892387144
factual,0,0,49,65.23198687645697
factual,0,0,50,65.80049391715757
factual,0,0,51,65.51932562551191
factual,0,0,52,66.30091230330929
factual,0,0,53,66.11472775859218
factual,0,0,54,65.66580507832188
factual,0,0,55,65.57218970021894
factual,0,0,56,65.785095584008
factual,0,0,57,65.17515010218466
factual,0,0,58,63.92496896559192
factual,0,0,59,62.7375232327369
factual,0,0,60,60.95240943662582
factual,0,0,61,62.185173896051225
factual,0,0,62,63.331333775674146
factual,0,0,63,62.69968844998267
factual,0,0,64,62.842557722522365
factual,0,0,65,63.69709494806105
factual,0,0,66,61.98639137514176
factual,0,0,67,60.78617514333418
factual,0,0,68,61.54632457610099
factual,0,0,69,63.80707125509939
factual,0,0,70,63.6401804647138
factual,0,0,71,62.92981689207016
factual,0,0,72,63.6355711413968
factual,0,0,73,64.23150979318926
factual,0,0,74,64.43268708259829
factual,0,0,75,66.66022491455078
factual,0,0,76,68.51983027304372
factual,0,0,77,69.05871458976499
factual,0,0,78,69.46057067378875
factual,0,0,79,70.48264435798892
factual,0,0,80,70.40025366506269
factual,0,0,81,70.79052697458575
factual,0,0,82,70.25976217946699
factual,0,0,83,69.36890300627678
factual,0,0,84,69.59691878288022
factual,0,0,85,69.43674899685767
factual,0,0,86,68.96751293059319
factual,0,0,87,68.25500869750977
factual,0,0,88,67.103517101657
factual,0,0,89,69.03613724247101
factual,0,0,90,70.3667571775375
factual,0,0,91,71.31982077321699
factual,0,0,92,69.61202363044985
factual,0,0,93,69.96851225822202
factual,0,0,94,70.62117385864258
factual,0,0,95,69.473327021445
factual,0,0,96,68.77013950963175
factual,0,0,97,69.42893957322643
factual,0,0,98,71.45364182995212
factual,0,0,99,72.64560268771264
factual,0,0,100,70.7011957476216
factual,0,0,101,70.3612555226972
factual,0,0,102,71.11921175064579
factual,0,0,103,71.52802990328881
factual,0,0,104,72.24844631072014
factual,0,0,105,72.06490695091986
factual,0,0,106,68.92398932672316
factual,0,0,107,67.01353946808845
factual,0,0,108,65.9008614940028
factual,0,0,109,64.67446893261325
factual,0,0,110,65.75378584092662
factual,0,0,111,67.44208114377913
factual,0,0,112,66.70459888827416
factual,0,0,113,67.35192778802687
factual,0,0,114,67.19994212735084
factual,0,0,115,66.63879696015388
factual,0,0,116,66.49640329422489
factual,0,0,117,65.03031256891066
factual,0,0,118,65.61619617092994
factual,0,0,119,67.4138773026005
factual,0,0,120,66.47603225708008
factual,0,0,121,66.19707796650547
factual,0,0,122,66.42879867553711
factual,0,0,123,66.68101169217017
factual,0,0,124,65.46196709909746
factual,0,0,125,66.19023870652721
factual,0,0,126,67.04540892570249
factual,0,1,0,91.94441223144531
factual,0,1,1,96.9202995300293
factual,0,1,2,93.67677052815755
factual,0,1,3,90.19001197814941
factual,0,1,4,78.25860557556152
factual,0,1,5,77.9613389968872
factual,0,1,6,79.51140458243233
factual,0,1,7,82.31579089164734
factual,0,1,8,88.98923640780978
factual,0,1,9,89.60850276947022
factual,0,1,10,87.17348636280407
factual,0,1,11,84.95380226771037
factual,0,1,12,82.80297132638785
factual,0,1,13,79.35698713575091
factual,0,1,14,77.30410143534343
factual,0,1,15,77.65450084209442
factual,0,1,16,77.98432282840504
factual,0,1,17,78.83545292748346
factual,0,1,18,78.96680199472527
factual,0,1,19,77.91441659927368
factual,0,1,20,78.87931723821731
factual,0,1,21,78.10094651308927
factual,0,1,22,78.60113152213718
factual,0,1,23,79.30956451098125
factual,0,1,24,79.84415458679199
factual,0,1,25,80.41778293022743
factual,0,1,26,80.87028694152832
factual,0,1,27,80.93516506467547
factual,0,1,28,80.99525971248232
factual,0,1,29,81.90482298533122
factual,0,1,30,81.98256529531172
factual,0,1,31,81.69702560670915
factual,0,1,32,81.08485972496771
