regime,prompt,layer,t,F
factual,0,0,0,93.59087371826172
factual,0,0,1,93.26449966430664
factual,0,0,2,92.74295552571614
factual,0,0,3,92.67249298095703
factual,0,0,4,92.2055160522461
factual,0,0,5,91.94042078653972
factual,0,0,6,91.601804460798
factual,0,0,7,91.39339542388916
factual,0,0,8,91.1790542602539
factual,0,0,9,91.03089141845703
factual,0,0,10,90.7558101307262
factual,0,0,11,90.55545870463054
factual,0,0,12,90.31872206467848
factual,0,0,13,90.15478134155273
factual,0,0,14,89.92428741455078
factual,0,0,15,89.7301459312439
factual,0,0,16,89.52253633386948
factual,0,0,17,89.35604180230035
factual,0,0,18,89.13437491969059
factual,0,0,19,88.94646224975585
factual,0,0,20,88.76151457287017
factual,0,0,21,88.58925732699308
factual,0,0,22,88.38439742378567
factual,0,0,23,88.2229102452596
factual,0,0,24,88.05258239746094
factual,0,0,25,87.89414391150841
factual,0,0,26,87.73230997721355
factual,0,0,27,87.58976745605469
factual,0,0,28,87.45139075969827
factual,0,0,29,87.32165705362955
factual,0,0,30,87.14960824289629
factual,0,0,31,86.78212467316658
factual,0,0,32,86.43631793606666
factual,0,0,33,86.13019192603326
factual,0,0,34,85.78456337221208
factual,0,0,35,85.51339401737336
factual,0,0,36,85.20523686562815
factual,0,0,37,84.93230413621471
factual,0,0,38,84.64679053521925
factual,0,0,39,84.36717593285346
factual,0,0,40,84.07648714127079
factual,0,0,41,83.85832681963521
factual,0,0,42,83.62607697517642
factual,0,0,43,83.41029407132056
factual,0,0,44,83.15797399705455
factual,0,0,45,82.97000589678365
factual,0,0,46,82.76092233965474
factual,0,0,47,82.57027041527533
factual,0,0,48,82.37230042488345
factual,0,0,49,82.21865524784211
factual,0,0,50,82.04459922544417
factual,0,0,51,81.89156144665134
factual,0,0,52,81.71896263860887
factual,0,0,53,81.57151819044545
factual,0,0,54,81.39010127898186
factual,0,0,55,81.23566510600429
factual,0,0,56,81.10148226830268
factual,0,0,57,80.98028539842174
factual,0,0,58,80.83148144137475
factual,0,0,59,80.67556319698211
factual,0,0,60,80.49460798694241
factual,0,0,61,80.36410768570438
factual,0,0,62,80.24066998881679
factual,0,0,63,80.1288334015877
factual,0,0,64,80.01313830960181
factual,0,0,65,79.91234613233998
factual,0,0,66,79.79567029399257
factual,0,0,67,79.7135770243983
factual,0,0,68,79.63028495542464
factual,0,0,69,79.5493902391003
factual,0,0,70,79.47006151753087
factual,0,0,71,79.39171674174648
factual,0,0,72,79.29930902296498
factual,0,0,73,79.19974517822266
factual,0,0,74,79.103513656124
factual,0,0,75,79.0255840670678
factual,0,0,76,78.92399203392768
factual,0,0,77,78.83642504292149
factual,0,0,78,78.7517798639113
factual,0,0,79,78.66619897657826
factual,0,0,80,78.57474739320817
factual,0,0,81,78.49805991880355
factual,0,0,82,78.41205178537676
factual,0,0,83,78.34869384765625
factual,0,0,84,78.29193558231476
factual,0,0,85,78.25660459456905
factual,0,0,86,78.2146490773847
factual,0,0,87,78.14869222333354
factual,0,0,88,78.08910369873047
factual,0,0,89,78.06378124606225
factual,0,0,90,78.04996761198967
factual,0,0,91,78.04911681144468
factual,0,0,92,78.04293970907888
factual,0,0,93,78.03179882418725
factual,0,0,94,78.00935265325731
factual,0,0,95,77.99249513687626
factual,0,0,96,77.97752011206842
factual,0,0,97,77.97020869101247
factual,0,0,98,77.94238650414252
factual,0,0,99,77.91728161227319
factual,0,0,100,77.89159614809098
factual,0,0,101,77.87115552348476
factual,0,0,102,77.85106043661794
factual,0,0,103,77.82633799891317
factual,0,0,104,77.81961133403163
factual,0,0,105,77.81905463434035
factual,0,0,106,77.8208504953692
factual,0,0,107,77.82830884379726
factual,0,0,108,77.84611215899068
factual,0,0,109,77.85995581842238
factual,0,0,110,77.86421523555633
factual,0,0,111,77.87629798150832
factual,0,0,112,77.88281791440902
factual,0,0,113,77.8854256906817
factual,0,0,114,77.88941487958354
factual,0,0,115,77.89703221474925
factual,0,0,116,77.90187146586757
factual,0,0,117,77.9049313452936
factual,0,0,118,77.9113018897272
factual,0,0,119,77.91044198313067
factual,0,0,120,77.90022868494833
factual,0,0,121,77.8891121648973
factual,0,0,122,77.87499975389049
factual,0,0,123,77.86701497723979
factual,0,0,124,77.84673752323273
factual,0,0,125,77.83495256977696
factual,0,0,126,77.81847898421749
factual,0,1,0,103.54676055908203
factual,0,1,1,108.94107055664062
factual,0,1,2,109.84564717610677
factual,0,1,3,111.13959884643555
factual,0,1,4,110.9299102783203
factual,0,1,5,110.97622172037761
factual,0,1,6,110.54901450020927
factual,0,1,7,110.43959712982178
factual,0,1,8,110.24337768554688
factual,0,1,9,110.16597366333008
factual,0,1,10,109.81350499933416
factual,0,1,11,109.68692334493001
factual,0,1,12,109.47487288254958
factual,0,1,13,109.40392957414899
factual,0,1,14,109.23346150716146
factual,0,1,15,109.1020860671997
factual,0,1,16,108.89059762393727
factual,0,1,17,108.74607255723741
factual,0,1,18,108.49486581902755
factual,0,1,19,108.30901794433593
factual,0,1,20,108.13321649460565
factual,0,1,21,108.00229852849787
factual,0,1,22,107.80677994437839
factual,0,1,23,107.66156895955403
factual,0,1,24,107.50221771240234
factual,0,1,25,107.36470618614784
factual,0,1,26,107.22592728226273
factual,0,1,27,107.12011991228376
factual,0,1,28,107.01850180790342
factual,0,1,29,106.92440261840821
factual,0,1,30,106.77243140435988
factual,0,1,31,106.75716301702684
factual,0,1,32,106.39528459118259
factual,0,1,33,106.12103542204827
factual,0,1,34,105.71149346136278
factual,0,1,35,105.47463792370212
factual,0,1,36,105.17050195509388
factual,0,1,37,104.97449542630103
factual,0,1,38,104.72679974955898
factual,0,1,39,104.49054816461378
factual,0,1,40,104.23326086228893
factual,0,1,41,104.10210271035471
factual,0,1,42,103.8865243234942
factual,0,1,43,103.70951818650768
factual,0,1,44,103.46036726428616
factual,0,1,45,103.29328770791331
factual,0,1,46,103.09781843616116
factual,0,1,47,102.9586698470577
factual,0,1,48,102.79873386506111
factual,0,1,49,102.71423635175151
factual,0,1,50,102.58632881410661
factual,0,1,51,102.48813063098538
factual,0,1,52,102.34095419606855
factual,0,1,53,102.2523441929971
factual,0,1,54,102.12655319706086
factual,0,1,55,102.02250548331968
factual,0,1,56,101.93370794480846
factual,0,1,57,101.85459407683342
factual,0,1,58,101.71767351704258
factual,0,1,59,101.57682258852067
factual,0,1,60,101.41571487918976
factual,0,1,61,101.31765574793661
factual,0,1,62,101.21840397004158
factual,0,1,63,101.12640479303175
factual,0,1,64,101.02037663613596
factual,0,1,65,100.94154579408708
factual,0,1,66,100.83853789298765
factual,0,1,67,100.7848385226342
factual,0,1,68,100.72229643790952
factual,0,1,69,100.6607680782195
factual,0,1,70,100.62125569005167
factual,0,1,71,100.57081284061555
factual,0,1,72,100.49727581393334
factual,0,1,73,100.44206163960118
factual,0,1,74,100.38577984225365
factual,0,1,75,100.33111375378024
factual,0,1,76,100.239500968687
factual,0,1,77,100.18798951179751
factual,0,1,78,100.13720333960748
factual,0,1,79,100.08059347829511
factual,0,1,80,100.01574682420299
factual,0,1,81,99.95661310995779
factual,0,1,82,99.8785641577936
factual,0,1,83,99.83068503102949
factual,0,1,84,99.77476033856792
factual,0,1,85,99.74512235579952
factual,0,1,86,99.71692583637852
factual,0,1,87,99.6855975735572
factual,0,1,88,99.6616717923072
factual,0,1,89,99.65921217395413
factual,0,1,90,99.66580052529612
factual,0,1,91,99.68769688760081
factual,0,1,92,99.69652803482548
factual,0,1,93,99.67520338489163
factual,0,1,94,99.6421378351027
factual,0,1,95,99.64655402398878
factual,0,1,96,99.64949035644531
factual,0,1,97,99.66112050702495
factual,0,1,98,99.64430925923008
factual,0,1,99,99.63611381284652
factual,0,1,100,99.62533864667338
factual,0,1,101,99.61173937397618
factual,0,1,102,99.60972595214844
factual,0,1,103,99.60867235737462
factual,0,1,104,99.60934620518839
factual,0,1,105,99.59173411707724
factual,0,1,106,99.60545422953945
factual,0,1,107,99.65308207850302
factual,0,1,108,99.68080631379158
factual,0,1,109,99.70166335567352
factual,0,1,110,99.71478689870527
factual,0,1,111,99.73782890073714
factual,0,1,112,99.76890957740045
factual,0,1,113,99.791991695281
factual,0,1,114,99.80959590788811
factual,0,1,115,99.83242354854461
factual,0,1,116,99.84205307499055
factual,0,1,117,99.84952176001764
factual,0,1,118,99.84086092056766
factual,0,1,119,99.8243139943769
factual,0,1,120,99.82697542252079
factual,0,1,121,99.82499202605217
factual,0,1,122,99.81068272744456
factual,0,1,123,99.81271436137538
factual,0,1,124,99.80533378354964
factual,0,1,125,99.80128429782006
factual,0,1,126,99.7729755524666
factual,0,2,0,115.95899963378906
factual,0,2,1,116.07481002807617
factual,0,2,2,114.6044921875
factual,0,2,3,113.46684837341309
factual,0,2,4,111.70052337646484
factual,0,2,5,110.49023183186848
factual,0,2,6,109.17168862479073
factual,0,2,7,108.22898197174072
factual,0,2,8,107.3295389811198
factual,0,2,9,106.58437271118164
factual,0,2,10,105.72305020419034
factual,0,2,11,105.02355448404948
factual,0,2,12,104.30293273925781
factual,0,2,13,103.67041179112026
factual,0,2,14,103.01871846516927
factual,0,2,15,102.48108863830566
factual,0,2,16,101.90621499454274
factual,0,2,17,101.4237289428711
factual,0,2,18,100.8902029740183
factual,0,2,19,100.40358963012696
factual,0,2,20,99.97013818650018
factual,0,2,21,99.56401963667436
factual,0,2,22,99.1297312197478
factual,0,2,23,98.75048287709554
factual,0,2,24,98.37564697265626
factual,0,2,25,98.0158673799955
factual,0,2,26,97.68012209291811
factual,0,2,27,97.37326921735492
factual,0,2,28,97.0810599491514
factual,0,2,29,96.80962320963542
factual,0,2,30,96.50659696517452
factual,0,2,31,95.59160466347971
factual,0,2,32,94.66470853744015
factual,0,2,33,93.87637575211063
factual,0,2,34,93.12017453101373
factual,0,2,35,92.55079798544607
factual,0,2,36,91.95973082511655
factual,0,2,37,91.46698022657826
factual,0,2,38,90.98997571391445
factual,0,2,39,90.54478799143145
factual,0,2,40,90.11229804254347
factual,0,2,41,89.77532639042023
factual,0,2,42,89.40101229759955
factual,0,2,43,89.07920271350491
factual,0,2,44,88.75660877843058
factual,0,2,45,88.49012165684854
factual,0,2,46,88.199706046812
factual,0,2,47,87.97295404249623
factual,0,2,48,87.72578627063382
factual,0,2,49,87.55328664472026
factual,0,2,50,87.3826672953944
factual,0,2,51,87.19615247172695
factual,0,2,52,86.99813645885837
factual,0,2,53,86.84115034534085
factual,0,2,54,86.65742812618133
factual,0,2,55,86.51292001047442
factual,0,2,56,86.39091319422567
factual,0,2,57,86.26291188886088
factual,0,2,58,86.1129859185988
factual,0,2,59,85.94710343883884
factual,0,2,60,85.76041658463016
factual,0,2,61,85.63723607217112
factual,0,2,62,85.53153893255418
factual,0,2,63,85.42757932601437
factual,0,2,64,85.31319747432586
factual,0,2,65,85.22104915495842
factual,0,2,66,85.12599871235508
factual,0,2,67,85.05513763427734
factual,0,2,68,84.99607873732045
factual,0,2,69,84.91524579448085
factual,0,2,70,84.83464862454322
factual,0,2,71,84.74385538408833
factual,0,2,72,84.64894596222908
factual,0,2,73,84.58554938531691
factual,0,2,74,84.52330927694997
factual,0,2,75,84.45697513703377
factual,0,2,76,84.38356362619707
factual,0,2,77,84.32203551261655
factual,0,2,78,84.2581297351468
factual,0,2,79,84.19532825100806
factual,0,2,80,84.12022572178995
