step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,2839.9619140625,,,0.9,hold,211.1310577392578,2839.9619140625,123687.765625
2,6073,2685.7098388671875,,,0.9,hold,186.521240234375,2685.7098388671875,130054.7578125
3,529,3747.1148274739585,,,0.9,hold,376.50075276692706,3747.1148274739585,143441.90625
4,7319,5462.597595214844,2318.1966451009116,1398.4945299206697,0.765,down,342.1860122680664,5462.597595214844,139064.55859375
5,78066,5224.179052734375,2947.076835123698,1773.8632229684206,0.765,down,349.0646484375,5224.179052734375,138202.703125
6,76615,5439.1240641276045,3326.593871392144,1828.2026279737663,0.765,down,345.8470153808594,5439.1240641276045,147671.4921875
7,563,7480.457903180803,3628.3838989257815,1846.9740644713202,0.765,down,407.6712646484375,7480.457903180803,173618.62723214287
8,496,6749.96728515625,4109.893149457659,2146.5919858978787,0.765,down,383.6546058654785,6749.96728515625,173953.73828125
9,11639,6337.015272352431,4403.234720090836,2187.296788779577,0.9,hold,353.1856333414714,6337.015272352431,169551.49305555556
10,6073,5924.8856201171875,4596.612775316995,2154.622047639931,0.9,hold,398.53645477294924,5924.8856201171875,165100.24765625
11,600,5565.9806795987215,4717.364852117013,2089.538416350641,0.9,hold,400.09276927601206,5565.9806795987215,171003.68394886365
12,15948,5346.095855712891,4788.082837740489,2014.2826503961874,0.9,hold,421.36884689331055,5346.095855712891,169866.08658854166
13,1217,5086.334575946515,4831.006916046058,1940.9641038573109,0.9,hold,448.5695296067458,5086.334575946515,176948.50060096153
14,506,5051.086591448103,4849.2446060389475,1871.5153735721324,0.9,hold,447.3424780709403,5051.086591448103,176135.2974330357
15,10824,4855.868806966146,4862.700738399557,1808.7565025703275,0.9,hold,438.79990743001304,4855.868806966146,174494.6640625
16,236789,5089.555778503418,4862.273742684969,1751.3217337548967,0.9,hold,502.06659412384033,5089.555778503418,175885.40966796875
17,236751,5088.346385282629,4875.643274203701,1699.8730663932788,0.9,hold,595.3710551542395,5088.346385282629,179034.67693014705
18,14611,5310.092766655816,4887.460113708086,1652.6980070712636,0.9,hold,588.6137652926975,5310.092766655816,185714.74175347222
19,11411,5165.088590923108,4909.70393754744,1611.384008586962,0.9,hold,573.8754489296361,5165.088590923108,184807.98314144736
20,236764,5243.014288330078,4922.4731702162235,1571.5688068710683,0.9,hold,566.5537391662598,5243.014288330078,185827.326171875
21,2760,5101.728812081473,4937.737032983549,1535.212474939121,0.9,hold,630.022458757673,5101.728812081473,182434.68787202382
22,506,4944.028142755682,4945.191204760728,1500.3044401374968,0.9,hold,618.2835478349166,4944.028142755682,179812.36115056818
23,25808,5019.776706861413,4945.140636847465,1467.3267082637165,0.9,hold,598.9046458368716,5019.776706861413,178230.5682744565
24,27481,4976.6974690755205,4948.250473098047,1436.5095837225022,0.9,hold,619.9205513000488,4976.6974690755205,179622.6005859375
25,236764,5098.438125,4949.388352937146,1407.4972352565312,0.9,hold,609.0441320800782,5098.438125,178570.9978125
26,563,4998.816960261418,4955.121036478025,1380.4622004793634,0.9,hold,652.9940854586088,4998.816960261418,177642.31099759616
27,11310,4953.130452473958,4956.739404025558,1354.6820274509746,0.9,hold,633.1624987566912,4953.130452473958,175118.70225694444
28,1131,5095.898254394531,4956.610512898716,1330.2715114625414,0.9,hold,636.9638895307269,5095.898254394531,175782.55106026787
29,2455,5006.465912917564,4961.4135384675365,1307.3816463900328,0.9,hold,623.4330186515019,5006.465912917564,178405.87688577586
