step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,18393.03515625,,,0.9,hold,140.33261108398438,18393.03515625,431534.5
2,9551,11606.584228515625,,,0.9,hold,144.73956298828125,11606.584228515625,346376.7265625
3,15414,8816.416585286459,,,0.9,hold,639.8332112630209,8816.416585286459,308511.0677083333
4,236390,10394.427185058594,,,0.9,hold,628.5212249755859,10394.427185058594,261810.529296875
5,205520,9410.950537109375,,,0.9,hold,592.41845703125,9410.950537109375,282828.7359375
6,236858,9932.439575195312,,,0.9,hold,618.7349548339844,9932.439575195312,307525.98828125
7,236751,8946.504952566964,,,0.9,hold,577.8661586216518,8946.504952566964,276487.4698660714
8,3392,8308.971923828125,,,0.9,hold,514.9638891220093,8308.971923828125,254443.5654296875
9,618,9993.702256944445,,,0.9,hold,562.3830490112305,9993.702256944445,249235.56857638888
10,668,10170.53544921875,,,0.9,hold,612.595305633545,10170.53544921875,235529.39921875
11,20843,9387.077714399858,,,0.9,hold,569.1811058738015,9387.077714399858,247336.0049715909
12,506,8827.21890258789,,,0.9,hold,573.6142355600992,8827.21890258789,265081.416015625
13,97434,8822.666081355168,,,0.9,hold,562.7963286179763,8822.666081355168,263331.2133413461
14,528,9179.761919294086,,,0.9,hold,544.7829987662179,9179.761919294086,271157.32756696426
15,506,8806.601391601562,,,0.9,hold,541.691081237793,8806.601391601562,267993.4578125
16,15123,8711.742179870605,,,0.9,hold,514.3321433067322,8711.742179870605,257464.0029296875
17,236764,9083.8780373966,,,0.9,hold,525.8423116347369,9083.8780373966,254336.8088235294
18,1061,8701.434265136719,,,0.9,hold,551.5093905131022,8701.434265136719,255643.58159722222
19,81964,8346.802740799752,,,0.9,hold,533.7112398649517,8346.802740799752,255852.21381578947
20,18479,8021.196685791016,,,0.9,hold,565.7917301177979,8021.196685791016,249047.08515625
21,496,8206.24893624442,,,0.9,hold,552.8358695620582,8206.24893624442,246424.67485119047
22,105080,8331.992459383879,,,0.9,hold,581.9604232094505,8331.992459383879,242934.63920454544
23,85872,8061.4395433508835,,,0.9,hold,576.5614109868588,8061.4395433508835,235628.95720108695
24,2342,7912.094833374023,,,0.9,hold,573.3524249394735,7912.094833374023,233254.66341145834
