step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,191488,1685.6549072265625,,,0.9,hold,127.30979919433594,1685.6549072265625,175574.265625
2,236789,3901.7627563476562,,,0.9,hold,569.0806198120117,3901.7627563476562,181143.71875
3,236751,4665.3813883463545,,,0.9,hold,624.8628489176432,4665.3813883463545,200528.57291666666
4,6073,4875.128082275391,2563.1997629801435,1840.5839068206456,0.765,down,520.2242050170898,4875.128082275391,239292.8203125
5,529,4399.726733398437,3025.585426839193,1888.2270263439013,0.9,hold,495.6965270996094,4399.726733398437,217092.496875
6,11294,7350.149556477864,3254.6089779324006,1798.173152756472,0.765,down,451.95933024088544,7350.149556477864,206534.29427083334
7,236764,8320.390189034599,3839.686203438895,2196.679482300649,0.765,down,449.03094482421875,8320.390189034599,210943.45982142858
8,13336,7592.20671081543,4399.774201638358,2533.400010769591,0.765,down,543.472785949707,7592.20671081543,201837.67578125
9,28326,6959.0511474609375,4754.488924880255,2590.6701713025127,0.9,hold,525.2432217068142,6959.0511474609375,187474.015625
10,528,6541.784655761719,4974.945147138324,2545.156823503002,0.9,hold,500.87535400390624,6541.784655761719,187703.4359375
11,914,7296.5544988458805,5117.385102467722,2468.1615914838944,0.9,hold,482.2744418057528,7296.5544988458805,182747.04545454544
12,2260,6749.627054850261,5298.982552165902,2438.6315443938065,0.9,hold,454.2005093892415,6749.627054850261,176219.05533854166
13,808,6381.462139423077,5410.57059083393,2374.6348805997304,0.9,hold,475.74001253568207,6381.462139423077,171523.9344951923
14,2791,6422.556431361607,5479.919987161726,2301.8762574791363,0.9,hold,494.02789633614674,6422.556431361607,165434.4642857143
15,506,6066.559391276041,5542.762416775051,2236.220116893843,0.9,hold,480.9884104410807,6066.559391276041,165208.79895833333
16,45769,5926.589935302734,5575.499727681364,2168.919975098843,0.9,hold,459.4243211746216,5926.589935302734,164755.5595703125
17,529,5823.20166015625,5596.152092835562,2105.7824481910857,0.9,hold,464.2002357034122,5823.20166015625,167767.97794117648
18,43334,5616.968614366319,5608.765957686712,2047.1134522968996,0.9,hold,455.63461218939887,5616.968614366319,167275.93315972222
19,30237,5877.751619037829,5609.197676459322,1992.514762551198,0.9,hold,449.29431072034333,5877.751619037829,170067.10773026315
20,235776,6780.898999023438,5622.625373588247,1942.944951096086,0.9,hold,478.19660568237305,6780.898999023438,175399.00546875
21,600,6546.640398297991,5677.781260513732,1912.0970019487188,0.9,hold,505.591807774135,6546.640398297991,183900.70461309524
22,1972,6534.404635342685,5717.274857685745,1876.8810645545339,0.9,hold,520.1750980723988,6534.404635342685,181832.62642045456
23,580,6351.2255381708555,5752.802239323003,1843.1740848534325,0.9,hold,541.8103816820228,6351.2255381708555,182189.40760869565
24,10824,6492.524815877278,5777.736543441663,1808.3242177822926,0.9,hold,542.4464511871338,6492.524815877278,182748.2890625
25,815,6602.545346679687,5806.328074339088,1777.3166383319124,0.9,hold,538.058355102539,6602.545346679687,184297.365625
26,6692,6523.314110389123,5836.951815582957,1749.5157529503676,0.9,hold,556.880249610314,6523.314110389123,180532.26983173078
27,1024,6521.034157081886,5862.37264131652,1721.6979659285103,0.9,hold,555.7348570647063,6521.034157081886,181009.10185185185
28,990,6413.622894287109,5885.8962668795675,1695.0866581758776,0.9,hold,548.5798214503696,6413.622894287109,184841.06026785713
29,1343,6268.799665779903,5904.093736790172,1668.3857354795164,0.9,hold,544.6565641205887,6268.799665779903,188133.13038793104
30,496,6140.350451660156,5916.2506010898305,1641.6495225063911,0.9,hold,549.032400004069,6140.350451660156,187362.75572916667
31,1657,6001.290657289566,5923.479628527583,1615.4395722710503,0.9,hold,537.3931097215221,6001.290657289566,185252.73462701612
32,668,6199.362021169355,5925.911223176395,1590.0556271005253,0.9,hold,552.8733623873803,6199.362021169355,184531.52898185485
33,2760,6085.243140435988,5934.1976109943635,1566.4800352957654,0.9,hold,540.0696534187563,6085.243140435988,183740.4765625
34,3756,6294.028784967238,5938.640126566176,1543.4826345010165,0.9,hold,528.4731076148248,6294.028784967238,184479.5955141129
35,6799,6219.0070328251,5948.7940882347775,1522.4248173595788,0.9,hold,534.0969888010333,6219.0070328251,178103.8671875
36,236761,6277.960370463709,5956.300003362286,1501.7877605442957,0.9,hold,536.2185698478453,6277.960370463709,178514.21295362903
37,5715,5869.903540826613,5964.99352679746,1482.272381029111,0.9,hold,589.3926844443045,5869.903540826613,178483.81224798388
38,236789,5507.496204007057,5962.4911587455945,1462.7179674108409,0.9,hold,585.9139876827116,5507.496204007057,176869.16960685485
39,236751,5612.339969758064,5950.824621444607,1445.6333770813126,0.9,hold,556.4084256079889,5612.339969758064,182979.0234375
40,496,6264.969065020161,5942.362505152443,1428.4264606489735,0.9,hold,563.2977107878654,6264.969065020161,189836.44934475806
41,12323,8850.505245085686,5950.230957832144,1411.7764515683539,0.765,down,568.3721392231603,8850.505245085686,189057.62928427418
42,529,10869.440130418347,6019.285107528656,1463.272080971296,0.765,down,589.2567768712198,10869.440130418347,191454.52797379033
43,506,11222.844131961945,6132.079410386556,1620.4067216652431,0.765,down,603.5732170843308,11222.844131961945,190508.53099798388
44,2307,11646.089225522934,6247.778608604178,1772.4710513700386,0.765,down,587.2191826605027,11646.089225522934,190374.47555443548
45,6549,12037.522346742691,6367.741066757929,1924.8487532790664,0.765,down,592.9217878772366,12037.522346742691,190351.45539314515
46,236787,12066.58168079007,6490.997181540206,2075.6062869405355,0.765,down,598.6917060113723,12066.58168079007,192032.52444556452
47,108,12367.318284557712,6609.626638971054,2205.410277024453,0.765,down,633.2090094781692,12367.318284557712,194217.86668346773
48,236770,12472.126390026462,6729.5785482541105,2332.1154024212983,0.765,down,620.4761692170174,12472.126390026462,196783.36416330645
49,236761,12476.32505749118,6846.7734021678325,2446.8407230295206,0.765,down,617.3939002252395,12476.32505749118,202884.26789314515
50,138,12561.486032793598,6959.3644352742995,2547.243457046106,0.765,down,611.9171910439768,12561.486032793598,207544.25277217742
51,1018,12318.634029265373,7069.209956794286,2639.038966114662,0.765,down,582.4039390317855,12318.634029265373,202971.5945060484
52,167438,13047.114509828629,7170.160419726422,2711.149987341351,0.765,down,552.8616229641822,13047.114509828629,196724.92767137097
