step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,1018,9960.783203125,,,0.9,hold,80.91252136230469,9960.783203125,155647.921875
2,236770,9054.347900390625,,,0.9,hold,117.42813873291016,9054.347900390625,118733.5703125
3,236761,6984.572835286458,,,0.9,hold,150.24839782714844,6984.572835286458,138019.28125
4,37827,6012.317932128906,,,0.9,hold,138.68045043945312,6012.317932128906,171211.6875
5,1018,5405.392529296875,,,0.9,hold,374.99794921875,5405.392529296875,161994.3828125
6,108,5231.3537190755205,,,0.9,hold,479.5478515625,5231.3537190755205,156057.37369791666
7,1882,4958.195033482143,,,0.9,hold,426.1066578456334,4958.195033482143,153424.31361607142
8,740,4642.976654052734,,,0.9,hold,423.0026273727417,4642.976654052734,150424.6513671875
9,1751,4263.907769097223,,,0.9,hold,397.5092985365126,4263.907769097223,144840.75086805556
10,529,4042.995556640625,,,0.9,hold,420.8606330871582,4042.995556640625,157045.39453125
11,496,4589.733975497159,,,0.9,hold,413.0260266390714,4589.733975497159,158140.85298295456
12,10059,4372.312327067058,,,0.9,hold,408.18256696065265,4372.312327067058,157411.31184895834
13,529,5974.270423302283,,,0.9,hold,418.7626207791842,5974.270423302283,159190.6796875
14,12425,6206.835231236049,,,0.9,hold,430.4376836504255,6206.835231236049,158704.8521205357
15,808,6045.883813476563,,,0.9,hold,430.3998357137044,6045.883813476563,161864.7734375
16,236750,6254.421897888184,,,0.9,hold,437.2348198890686,6254.421897888184,162048.39697265625
17,236829,6203.590525907629,,,0.9,hold,425.4782378252815,6203.590525907629,161519.43612132352
18,618,6181.700405544705,,,0.9,hold,411.9496879577637,6181.700405544705,162409.06467013888
19,1646,5974.927946391858,,,0.9,hold,401.59492854068156,5974.927946391858,160824.91241776315
20,8254,5868.909283447266,,,0.9,hold,393.6221157073975,5868.909283447266,158799.485546875
21,684,6005.137096586682,,,0.9,hold,388.1216615949358,6005.137096586682,160904.53608630953
22,99126,5909.296381170099,,,0.9,hold,381.05050416426224,5909.296381170099,165230.88884943182
23,872,5820.0453623896055,,,0.9,hold,382.16510573677397,5820.0453623896055,167139.3807744565
24,614,5754.94542948405,,,0.9,hold,377.40556621551514,5754.94542948405,166748.5849609375
25,18304,5753.318881835938,,,0.9,hold,374.73103424072264,5753.318881835938,169914.4128125
26,1548,5652.971674992488,,,0.9,hold,411.03217403705304,5652.971674992488,168503.6337139423
27,529,5518.347059461806,,,0.9,hold,414.22150025544346,5518.347059461806,168742.32841435185
28,51853,5394.075326102121,,,0.9,hold,405.520425251552,5394.075326102121,173411.08231026787
29,11202,5303.046782394936,,,0.9,hold,400.6434360372609,5303.046782394936,175512.50296336206
30,109232,5221.794425455729,,,0.9,hold,401.1951601664225,5221.794425455729,178398.43723958332
31,17867,5164.590221774193,,,0.9,hold,410.9010976975964,5164.590221774193,176641.19254032258
32,236761,5466.221585181452,,,0.9,hold,422.1891467186712,5466.221585181452,177785.76058467742
33,7714,5327.582346270161,,,0.9,hold,446.3654310164913,5327.582346270161,181106.88608870967
34,7610,5377.95210905998,,,0.9,hold,455.45745037448023,5377.95210905998,180829.83366935485
35,815,5351.310129473286,,,0.9,hold,470.79372110674456,5351.310129473286,179187.12701612903
36,614,5314.494849420363,,,0.9,hold,445.11241519066596,5314.494849420363,182086.4201108871
37,9628,5516.2504725302415,,,0.9,hold,417.4809562929215,5516.2504725302415,180465.4826108871
38,12425,5502.659431703629,,,0.9,hold,423.1361768168788,5502.659431703629,181303.07484879033
39,529,5602.258796938004,,,0.9,hold,420.4713917393838,5602.258796938004,184116.9695060484
40,808,5645.311405304939,,,0.9,hold,422.9186726231729,5645.311405304939,183676.79410282258
41,236747,5899.243597215222,,,0.9,hold,408.78023258332286,5899.243597215222,181090.30166330645
42,236829,5650.495912613407,,,0.9,hold,405.28836601011216,5650.495912613407,183768.09248991936
43,532,5767.450459141885,,,0.9,hold,399.2418931530368,5767.450459141885,182155.01688508064
44,614,5016.16654328377,,,0.9,hold,392.68704518964216,5016.16654328377,181461.32333669355
45,14611,4816.0359359249,,,0.9,hold,379.64197072675154,4816.0359359249,179008.0922379032
46,12425,4784.687618132561,,,0.9,hold,378.8297355405746,4784.687618132561,176320.55115927418
47,529,4569.432593560988,,,0.9,hold,372.9481703235257,4569.432593560988,174458.8757560484
