step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,49660,1541.1304931640625,,,0.9,hold,100.56802368164062,1541.1304931640625,76981.21875
2,30445,2048.6371459960938,,,0.9,hold,491.25209045410156,2048.6371459960938,127990.0390625
3,563,3674.7408447265625,,,0.9,hold,492.69805908203125,3674.7408447265625,140605.85416666666
4,506,3438.052764892578,,,0.9,hold,728.7850189208984,3438.052764892578,137896.365234375
5,19374,4545.515063476562,,,0.9,hold,605.5921997070312,4545.515063476562,134294.8765625
6,1657,5401.863138834636,,,0.9,hold,621.6939900716146,5401.863138834636,121247.904296875
7,684,4946.491856166294,,,0.9,hold,586.3419799804688,4946.491856166294,128821.36439732143
8,837,5318.367691040039,,,0.9,hold,640.7675323486328,5318.367691040039,143228.68798828125
9,6485,5013.645358615451,,,0.9,hold,645.9734971788195,5013.645358615451,153711.66189236112
10,236764,5030.864562988281,,,0.9,hold,623.953125,5030.864562988281,155295.737890625
11,56758,5137.1808527166195,,,0.9,hold,700.2490678267045,5137.1808527166195,155206.93785511365
12,236764,4996.742808024089,,,0.9,hold,781.3601786295573,4996.742808024089,153980.05501302084
13,532,5482.7442626953125,,,0.9,hold,818.9994459885818,5482.7442626953125,151083.88251201922
14,1070,5278.812090192522,,,0.9,hold,767.936716897147,5278.812090192522,147365.427734375
15,15127,5047.9357503255205,,,0.9,hold,735.7561701456706,5047.9357503255205,145779.89244791667
16,7352,5109.85196685791,,,0.9,hold,748.8146758079529,5109.85196685791,153420.21557617188
17,2214,5684.4501737706805,,,0.9,hold,729.3727789486156,5684.4501737706805,159649.59995404413
18,2778,6325.377204047309,,,0.9,hold,710.2243597242567,6325.377204047309,162695.80794270834
19,1131,6131.403275339227,,,0.9,hold,685.1696363750257,6131.403275339227,160585.35752467104
20,7395,5976.39769897461,,,0.9,hold,688.3907444000245,5976.39769897461,163781.3287109375
21,2778,5806.289777483259,,,0.9,hold,677.935686747233,5806.289777483259,166291.19624255953
22,528,5628.773354270242,,,0.9,hold,660.9197058244185,5628.773354270242,166311.3272372159
23,506,6084.1297607421875,,,0.9,hold,684.6319371099057,6084.1297607421875,164384.73216711957
24,1183,5917.111852010091,,,0.9,hold,660.4632972081503,5917.111852010091,162451.05224609375
25,529,6707.615034179687,,,0.9,hold,649.3459896850586,6707.615034179687,161554.76515625
26,62668,6718.133934607873,,,0.9,hold,632.2420305105356,6718.133934607873,159895.58518629806
27,236761,7026.738457573785,,,0.9,hold,637.3409720526802,7026.738457573785,158863.77531828705
28,5715,6931.657849993025,,,0.9,hold,671.0808609553745,6931.657849993025,157295.8159877232
29,236789,6815.087457064925,,,0.9,hold,659.9631013541386,6815.087457064925,158754.9564924569
30,236751,6734.496276855469,,,0.9,hold,646.5104393005371,6734.496276855469,166993.36002604166
31,496,7231.802407541582,,,0.9,hold,639.2365045855122,7231.802407541582,171860.53893649194
32,25890,8389.957724294354,,,0.9,hold,648.8542699506206,8389.957724294354,172653.31439012097
33,529,9344.588355279739,,,0.9,hold,653.3898514778383,9344.588355279739,171798.5522933468
34,1217,9430.917740360383,,,0.9,hold,659.6399607504568,9430.917740360383,168627.12084173388
35,625,9409.393680695564,,,0.9,hold,621.4015859788464,9409.393680695564,166535.91179435485
36,4146,9224.478657384072,,,0.9,hold,629.7529535601216,9224.478657384072,165718.93548387097
37,236787,9160.427482358871,,,0.9,hold,635.2297641384986,9160.427482358871,167979.97240423388
38,108,9335.849609375,,,0.9,hold,653.4005818520823,9335.849609375,167433.84891633064
