step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,3423.115966796875,,,0.9,hold,77.3575668334961,3423.115966796875,225565.96875
2,2634,2508.432373046875,,,0.9,hold,111.52345657348633,2508.432373046875,234703.734375
3,528,3379.47705078125,,,0.9,hold,768.5495732625326,3379.47705078125,242162.5
4,506,8252.119018554688,,,0.9,hold,750.1626987457275,8252.119018554688,253275.6640625
5,82999,7064.334619140625,,,0.9,hold,665.5586380004883,7064.334619140625,219800.7453125
6,2462,8100.0483805338545,,,0.9,hold,746.3156293233236,8100.0483805338545,229223.81380208334
7,120530,7456.333949497768,,,0.9,hold,751.9754344395229,7456.333949497768,232347.99441964287
8,529,6781.474914550781,,,0.9,hold,787.1306047439575,6781.474914550781,235987.7958984375
9,14500,6640.254014756944,,,0.9,hold,734.2984932793511,6640.254014756944,255807.75607638888
10,532,6889.93701171875,,,0.9,hold,710.3477027893066,6889.93701171875,292216.39921875
11,29285,7185.266068892045,,,0.9,hold,822.7324308915572,7185.266068892045,322422.2265625
12,236761,8271.768473307291,,,0.9,hold,871.6579875946045,8271.768473307291,367576.0305989583
13,1030,8112.07373046875,,,0.9,hold,943.9505973229042,8112.07373046875,354193.6039663461
14,207391,10207.591343470982,,,0.9,hold,885.0212069920132,10207.591343470982,342674.8487723214
15,531,12103.165983072917,,,0.9,hold,943.8910415649414,12103.165983072917,333751.9453125
16,506,11989.658172607422,,,0.9,hold,901.083713054657,11989.658172607422,322599.87841796875
17,215804,11964.972799862133,,,0.9,hold,881.081402498133,11964.972799862133,311588.8745404412
18,236764,12480.150960286459,,,0.9,hold,879.4122818840874,12480.150960286459,319100.7669270833
19,21262,11956.270572060033,,,0.9,hold,882.2145959954513,11956.270572060033,330195.8943256579
20,580,11614.48673095703,,,0.9,hold,881.8510585784912,11614.48673095703,328574.927734375
21,506,11355.810930524554,,,0.9,hold,857.3346902756464,11355.810930524554,322611.1796875
22,27971,11178.810513583097,,,0.9,hold,831.7784448103471,11178.810513583097,312244.9591619318
