step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,2021,2703.67529296875,,,0.9,hold,72.47313690185547,2703.67529296875,87682.4765625
2,27119,9120.458740234375,,,0.9,hold,188.43340682983398,9120.458740234375,130853.25390625
3,506,7049.263509114583,,,0.9,hold,276.41336822509766,7049.263509114583,160021.50260416666
4,31359,10733.282592773438,,,0.9,hold,329.8371105194092,10733.282592773438,166327.322265625
5,6581,9079.179052734375,,,0.9,hold,362.7892318725586,9079.179052734375,165059.6484375
6,236764,8498.125935872396,,,0.9,hold,354.723336537679,8498.125935872396,161637.54296875
7,692,8036.967041015625,,,0.9,hold,397.3329369681222,8036.967041015625,152321.24888392858
8,1502,7244.815246582031,,,0.9,hold,369.08517360687256,7244.815246582031,146165.7099609375
9,607,6745.615017361111,,,0.9,hold,365.3435931735569,6745.615017361111,155216.2890625
10,506,6307.01962890625,,,0.9,hold,349.59701919555664,6307.01962890625,157758.79765625
11,2870,6267.711159446023,,,0.9,hold,359.4552591497248,6267.711159446023,154572.84801136365
12,31359,6003.900004069011,,,0.9,hold,380.241600672404,6003.900004069011,148553.912109375
13,4901,5752.46377328726,,,0.9,hold,381.2552707378681,5752.46377328726,146429.54507211538
14,236787,5891.117379324777,,,0.9,hold,383.8461025782994,5891.117379324777,146878.10658482142
15,107,6010.375374348959,,,0.9,hold,420.3051498413086,6010.375374348959,141602.8109375
16,9873,5729.393524169922,,,0.9,hold,399.91456842422485,5729.393524169922,135815.79663085938
17,1124,5674.57869944853,,,0.9,hold,390.3943988575655,5674.57869944853,134738.86098345587
18,236884,5964.985894097223,,,0.9,hold,390.745299021403,5964.985894097223,151676.43815104166
19,236778,6449.907997532895,,,0.9,hold,385.4752088847913,6449.907997532895,151912.14124177632
20,900,6320.796484375,,,0.9,hold,378.07210502624514,6320.796484375,153778.2201171875
21,65992,6132.711332775298,,,0.9,hold,372.9565673101516,6132.711332775298,157370.8978794643
22,900,5978.4546897194605,,,0.9,hold,378.2247283241966,5978.4546897194605,172158.27468039774
23,505,5843.673233695652,,,0.9,hold,379.70527018671453,5843.673233695652,177270.48692255435
24,578,5769.051401774089,,,0.9,hold,373.1964915593465,5769.051401774089,178668.8572591146
25,236743,5643.564794921875,,,0.9,hold,367.22678009033206,5643.564794921875,178239.28796875
26,236771,5601.073721078726,,,0.9,hold,366.7773193946251,5601.073721078726,177915.97521033653
27,9873,5530.736047815393,,,0.9,hold,369.7823873449255,5530.736047815393,185365.2515914352
28,107,5548.243835449219,,,0.9,hold,364.094276700701,5548.243835449219,187302.63267299108
29,3350,5499.113020272091,,,0.9,hold,357.08028674947803,5499.113020272091,187645.84792564655
30,609,5655.808992513021,,,0.9,hold,357.9959098815918,5655.808992513021,189860.784765625
31,236746,5937.224491242439,,,0.9,hold,357.1188179754442,5937.224491242439,187775.1359627016
32,236764,6130.908573273689,,,0.9,hold,362.71895131757185,6130.908573273689,193655.43712197582
33,518,5898.049009261593,,,0.9,hold,359.14958683136973,5898.049009261593,194906.1508316532
34,236764,6002.919016192036,,,0.9,hold,350.30235290527344,6002.919016192036,195612.85496471773
35,505,5464.751929498488,,,0.9,hold,339.96069089828,5464.751929498488,194061.90889616936
36,236795,5575.011151713709,,,0.9,hold,329.498537617345,5575.011151713709,194408.7944808468
37,659,5545.310735887097,,,0.9,hold,324.50963223365045,5545.310735887097,193821.77709173388
38,19052,5451.597522366432,,,0.9,hold,307.3679927702873,5451.597522366432,196189.23374495967
39,532,5529.029265372984,,,0.9,hold,317.9115492297757,5529.029265372984,198650.6263860887
40,609,5498.9841466103835,,,0.9,hold,339.52832326581404,5498.9841466103835,195202.0724546371
41,236746,5624.2107091103835,,,0.9,hold,338.4747122487714,5624.2107091103835,193453.3337953629
42,621,5638.9411463583665,,,0.9,hold,329.49052921418223,5638.9411463583665,197327.81943044355
43,11547,6142.304151965725,,,0.9,hold,315.4395018546812,6142.304151965725,206443.73097278227
44,236743,6339.295315650202,,,0.9,hold,319.11797455818424,6339.295315650202,220824.56514616936
45,236771,6274.929577242943,,,0.9,hold,329.40463109170236,6274.929577242943,220893.51071068548
46,2104,6185.261671496975,,,0.9,hold,318.9926949777911,6185.261671496975,226297.56262600806
47,108,6799.294126449093,,,0.9,hold,336.3612410022366,6799.294126449093,231528.9783266129
48,125449,6704.629189768145,,,0.9,hold,332.4221708236202,6704.629189768145,230048.3523185484
49,506,6464.1173843876,,,0.9,hold,349.02530743998864,6464.1173843876,224082.20010080645
50,4901,6926.283021988407,,,0.9,hold,351.8056064728768,6926.283021988407,222899.04259072582
51,684,7258.690784085182,,,0.9,hold,360.625974593624,7258.690784085182,221890.96396169355
52,609,7338.874409337198,,,0.9,hold,369.6264412172379,7338.874409337198,220456.21446572582
53,236746,7823.512553553427,,,0.9,hold,363.9896732453377,7823.512553553427,209225.15045362903
54,236795,8053.63529328377,,,0.9,hold,356.7301601286857,8053.63529328377,209130.36920362903
55,531,8217.11279296875,,,0.9,hold,355.1705883395287,8217.11279296875,209328.09097782258
56,1386,8283.993353074597,,,0.9,hold,352.0335031324817,8283.993353074597,211337.13382056452
57,506,8300.717395413307,,,0.9,hold,350.87669495613346,8300.717395413307,216001.87071572582
58,13954,8371.651713709678,,,0.9,hold,348.53575946438696,8371.651713709678,209521.1156754032
59,529,8312.323257938508,,,0.9,hold,362.0857600550498,8312.323257938508,208459.77242943548
60,609,8452.671166204636,,,0.9,hold,363.15201765491116,8452.671166204636,207799.34702620967
