step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,3423.115966796875,,,0.9,hold,77.3575668334961,3423.115966796875,225565.96875
2,2634,2508.432373046875,,,0.9,hold,111.52345657348633,2508.432373046875,234703.734375
3,528,3379.47705078125,,,0.9,hold,768.5495732625326,3379.47705078125,242162.5
4,506,8252.119018554688,2327.75634765625,1392.571593576248,0.765,down,750.1626987457275,8252.119018554688,253275.6640625
5,82999,7064.334619140625,3512.6288818359376,2677.143291576533,0.765,down,665.5586380004883,7064.334619140625,219800.7453125
6,2462,8100.0483805338545,4104.579838053385,2779.3182334052867,0.765,down,746.3156293233236,8100.0483805338545,229223.81380208334
7,120530,7456.333949497768,4675.361058407738,2928.453748962741,0.9,hold,751.9754344395229,7456.333949497768,232347.99441964287
8,529,6781.474914550781,5022.982669793992,2889.592823005201,0.9,hold,787.1306047439575,6781.474914550781,235987.7958984375
9,14500,6640.254014756944,5218.37069698919,2779.8217390183704,0.9,hold,734.2984932793511,6640.254014756944,255807.75607638888
10,532,6889.93701171875,5360.559028765966,2671.446369645432,0.9,hold,710.3477027893066,6889.93701171875,292216.39921875
11,29285,7185.266068892045,5499.593390852583,2584.7914982106654,0.9,hold,822.7324308915572,7185.266068892045,322422.2265625
12,236761,8271.768473307291,5640.066114022538,2518.2222454129314,0.765,down,871.6579875946045,8271.768473307291,367576.0305989583
13,1030,8112.07373046875,5842.504757044443,2519.0110755089054,0.9,hold,943.9505973229042,8112.07373046875,354193.6039663461
14,207391,10207.591343470982,6004.61682657475,2496.7612904796397,0.765,down,885.0212069920132,10207.591343470982,342674.8487723214
15,531,12103.165983072917,6284.815127701166,2630.092085249524,0.765,down,943.8910415649414,12103.165983072917,333751.9453125
16,506,11989.658172607422,6648.462056161899,2910.0917824063927,0.765,down,901.083713054657,11989.658172607422,322599.87841796875
17,215804,11964.972799862133,6962.650063011636,3090.292039358664,0.765,down,881.081402498133,11964.972799862133,311588.8745404412
