step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,14881.099609375,,,0.9,hold,144.8443145751953,14881.099609375,354962.4375
2,2604,8894.071533203125,,,0.9,hold,146.5520248413086,8894.071533203125,339965.3125
3,14500,6929.592854817708,,,0.9,hold,652.6450347900391,6929.592854817708,287332.1614583333
4,2353,9949.453430175781,7676.190999348958,5312.138414092217,0.9,hold,607.0691795349121,9949.453430175781,270304.37109375
5,176347,11127.707666015625,8130.843485514322,4837.5497059044765,0.9,hold,657.9355560302735,11127.707666015625,315359.015625
6,2101,12339.510620117188,8630.320848931206,4555.102722634653,0.9,hold,866.7222773234049,12339.510620117188,320040.0494791667
7,43224,13745.231759207589,9160.205101957774,4412.424218532175,0.765,down,885.8626251220703,13745.231759207589,325099.890625
8,103592,12615.870819091797,9733.333434114002,4397.1734267146085,0.9,hold,827.2308940887451,12615.870819091797,304641.91015625
9,104168,12312.561713324652,10053.615365778202,4243.516234483703,0.9,hold,789.85865105523,12312.561713324652,291997.5572916667
10,236858,12495.371752929688,10279.510000532846,4082.3942121257396,0.9,hold,743.845231628418,12495.371752929688,281443.415625
11,236751,12091.310613458807,10480.951978023468,3944.1913650388256,0.9,hold,710.4276608553799,12091.310613458807,268957.375
12,22648,12404.69960530599,10615.148530976412,3802.4142672933012,0.9,hold,665.0658543904623,12404.69960530599,320295.9375
13,236764,12451.53055513822,10752.806305924842,3684.2325007024447,0.9,hold,683.3627718411959,12451.53055513822,340497.1826923077
14,496,11811.208304268974,10874.143752297226,3577.069268893155,0.9,hold,717.0053165980747,11811.208304268974,340993.24776785716
15,145413,11283.049283854167,10936.614722428676,3463.6733333788798,0.9,hold,676.9789993286133,11283.049283854167,328313.04583333334
16,12847,11688.766784667969,10958.26688251777,3354.7355545389073,0.9,hold,721.7371020317078,11688.766784667969,313697.60693359375
17,1208,11151.614501953125,11001.237464997193,3259.107152679368,0.9,hold,701.9607288136202,11151.614501953125,305692.02803308825
18,506,11759.548678927951,11009.591744828078,3167.4701376861904,0.9,hold,707.5989680820041,11759.548678927951,302220.60546875
19,7209,11239.730892783717,11049.063162412282,3087.5338553961374,0.9,hold,682.7112639577765,11239.730892783717,298623.98643092107
20,171621,10951.276037597656,11058.596548930855,3009.642647644357,0.9,hold,671.0537677764893,10951.276037597656,291737.834765625
21,3768,10713.847040085566,11053.486048391178,2937.1993995012954,0.9,hold,661.4382981799897,10713.847040085566,284187.54873511905
22,236761,10633.447387695312,11038.047911650014,2870.540476695077,0.9,hold,650.0474121787331,10633.447387695312,280685.93785511365
23,1293,10560.896261463995,11020.456584521547,2808.6562000159565,0.9,hold,713.5786812823752,10560.896261463995,283037.6864809783
24,691,10347.118255615234,11001.308237727484,2751.0531151538457,0.9,hold,695.9874461491903,10347.118255615234,279772.2008463542
25,7057,9995.920415039063,10975.140638442994,2698.5172504096486,0.9,hold,674.2264266967774,9995.920415039063,275122.7696875
26,236764,9898.114825908955,10937.478322158227,2652.8060347861874,0.9,hold,698.176331446721,9898.114825908955,272848.32361778844
27,653,10343.395222981771,10898.983377852699,2610.6061631183643,0.9,hold,735.1566939177336,10343.395222981771,268714.1941550926
28,657,10276.631456647601,10879.140943750166,2565.6369059380722,0.9,hold,720.1441822052002,10276.631456647601,263800.4578683036
29,3198,10675.707877323544,10858.364754539733,2523.4096825805163,0.9,hold,703.0202549901502,10675.707877323544,261159.40921336206
30,236764,10780.641638183593,10852.276191965859,2481.2130620262133,0.9,hold,701.5783465067545,10780.641638183593,258722.97526041666
31,668,10652.434290732106,10849.965399908368,2440.898259775633,0.9,hold,692.4600492908108,10652.434290732106,251538.33329133064
32,808,10207.81707173009,10843.792552746609,2402.702339044631,0.9,hold,696.4841675296907,10207.81707173009,243793.24256552418
33,16223,10166.975227602066,10824.520568473381,2368.528000004841,0.9,hold,698.7644631170457,10166.975227602066,235733.79422883064
34,236829,10159.176533360634,10805.180999624225,2336.079990173108,0.9,hold,655.7296681557932,10159.176533360634,237439.24382560485
35,735,9681.88384812878,10786.72372915955,2304.9795089753375,0.9,hold,650.30357287007,9681.88384812878,234161.39780745967
36,1010,9226.530072612148,10756.033732464251,2279.9813133878065,0.9,hold,627.5745340162708,9226.530072612148,219893.87789818548
