step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,1018,3422.14453125,,,0.9,hold,92.61106872558594,3422.14453125,169341.078125
2,14476,2664.375,,,0.9,hold,127.98601531982422,2664.375,116780.4140625
3,684,4821.065755208333,,,0.9,hold,494.6154327392578,4821.065755208333,124856.33333333333
4,38912,6395.167236328125,,,0.9,hold,537.6343955993652,6395.167236328125,159025.76171875
5,53121,6372.2720703125,,,0.9,hold,502.20171813964845,6372.2720703125,176252.784375
6,108,6233.115966796875,,,0.9,hold,489.7719243367513,6233.115966796875,168802.43229166666
7,74581,6209.702218191965,,,0.9,hold,432.95033155168807,6209.702218191965,158880.13950892858
8,236764,6045.97119140625,,,0.9,hold,482.9342622756958,6045.97119140625,166187.3505859375
9,573,5772.336507161458,,,0.9,hold,475.9857016669379,5772.336507161458,162900.03038194444
10,506,6014.893383789063,,,0.9,hold,445.0331642150879,6014.893383789063,168125.14296875
11,24273,6568.296542080966,,,0.9,hold,421.11540430242366,6568.296542080966,169088.6669034091
12,529,7347.764424641927,,,0.9,hold,440.1663239796956,7347.764424641927,169352.35091145834
13,38912,7050.308631310096,,,0.9,hold,421.65299107478216,7050.308631310096,167350.07632211538
14,236764,7075.33088030134,,,0.9,hold,421.5398619515555,7075.33088030134,169135.16238839287
15,600,6790.037125651042,,,0.9,hold,421.69030100504557,6790.037125651042,162209.10078125
16,993,7117.85188293457,,,0.9,hold,405.37830877304077,7117.85188293457,159328.87426757812
17,659,7341.256505629595,,,0.9,hold,397.8027141795439,7341.256505629595,164252.32100183822
18,76249,6995.0926513671875,,,0.9,hold,385.0110393100315,6995.0926513671875,167819.50455729166
19,1551,6773.894608347039,,,0.9,hold,384.9950838590923,6773.894608347039,171595.60546875
20,8355,6659.951342773437,,,0.9,hold,378.7641010284424,6659.951342773437,178367.5970703125
21,4945,6541.852887834822,,,0.9,hold,374.51641882033573,6541.852887834822,176746.2189360119
22,236761,6561.508056640625,,,0.9,hold,366.15829571810633,6561.508056640625,174413.744140625
23,3792,6437.968707540761,,,0.9,hold,386.9089126586914,6437.968707540761,172876.89588994565
24,236789,6375.734639485677,,,0.9,hold,395.33077335357666,6375.734639485677,173646.16259765625
25,236751,6309.78263671875,,,0.9,hold,410.7643783569336,6309.78263671875,186799.49859375
26,1694,6222.152174729567,,,0.9,hold,438.6898037837102,6222.152174729567,198300.04672475962
27,1091,6279.198133680556,,,0.9,hold,435.0954089694553,6279.198133680556,196952.06756365742
28,618,6350.757568359375,,,0.9,hold,438.7866033826555,6350.757568359375,193514.4722377232
29,609,6196.831063106142,,,0.9,hold,429.19372321819435,6196.831063106142,192236.8751346983
30,236758,6165.012670898437,,,0.9,hold,425.1262814839681,6165.012670898437,191684.280859375
31,236779,6032.9160313760085,,,0.9,hold,419.8376482071415,6032.9160313760085,196819.9431703629
32,236770,5979.570430632561,,,0.9,hold,427.7045438212733,5979.570430632561,198525.63722278227
33,236764,6006.180766444052,,,0.9,hold,429.1379436369865,6006.180766444052,204644.80506552418
