step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
0,108,0.0,,,0.9,hold,0.0,0.0,0.0
1,818,2839.9619140625,,,0.9,hold,211.1310577392578,2839.9619140625,123687.765625
2,6073,2685.7098388671875,,,0.9,hold,186.521240234375,2685.7098388671875,130054.7578125
3,529,3747.1148274739585,,,0.9,hold,376.50075276692706,3747.1148274739585,143441.90625
4,7319,5462.597595214844,,,0.9,hold,342.1860122680664,5462.597595214844,139064.55859375
5,78066,5224.179052734375,,,0.9,hold,349.0646484375,5224.179052734375,138202.703125
6,76615,5439.1240641276045,,,0.9,hold,345.8470153808594,5439.1240641276045,147671.4921875
7,563,7480.457903180803,,,0.9,hold,407.6712646484375,7480.457903180803,173618.62723214287
8,506,6749.96728515625,,,0.9,hold,383.6546058654785,6749.96728515625,173953.73828125
9,125507,6971.788845486111,,,0.9,hold,354.86006842719183,6971.788845486111,169495.43923611112
10,6073,6860.73662109375,,,0.9,hold,378.49715728759764,6860.73662109375,167083.0609375
11,528,6664.350142045455,,,0.9,hold,378.8465978449041,6664.350142045455,166702.44886363635
12,73973,7560.469563802083,,,0.9,hold,410.5927085876465,7560.469563802083,172833.08072916666
13,600,7682.923302283654,,,0.9,hold,511.94606018066406,7682.923302283654,175819.0360576923
14,15948,7458.630719866072,,,0.9,hold,566.0337578909738,7458.630719866072,171216.98549107142
15,1551,7089.206298828125,,,0.9,hold,578.9650115966797,7089.206298828125,175549.43958333333
16,529,6799.0279541015625,,,0.9,hold,577.3624582290649,6799.0279541015625,179214.6650390625
17,506,6832.15079273897,,,0.9,hold,554.4921524945428,6832.15079273897,173610.9375
18,10824,6527.5932210286455,,,0.9,hold,531.6795900132921,6527.5932210286455,169236.53559027778
19,236789,6344.092657791941,,,0.9,hold,552.632299322831,6344.092657791941,169878.87417763157
20,236751,6388.505261230469,,,0.9,hold,604.6718452453613,6388.505261230469,171688.2921875
21,1346,6462.147263299851,,,0.9,hold,602.9814082554409,6462.147263299851,185686.61904761905
22,20997,6239.576543634588,,,0.9,hold,586.741340637207,6239.576543634588,180653.32208806818
23,4065,6175.8508353855295,,,0.9,hold,581.4084373142408,6175.8508353855295,176431.00067934784
24,236764,6212.116002400716,,,0.9,hold,571.9798170725504,6212.116002400716,177562.40690104166
25,2440,6449.499291992188,,,0.9,hold,602.068119506836,6449.499291992188,172739.60265625
26,13254,6288.235187237079,,,0.9,hold,586.6522651085487,6288.235187237079,172466.53200120194
27,236764,6193.837542498553,,,0.9,hold,621.231224907769,6193.837542498553,174696.11993634258
28,129027,6208.837572370257,,,0.9,hold,653.3713259015765,6208.837572370257,173993.43931361608
29,236764,6132.942395440464,,,0.9,hold,682.9717901821795,6132.942395440464,173556.46349676725
30,70444,6177.755676269531,,,0.9,hold,706.2315602620442,6177.755676269531,173029.52408854166
31,236764,6249.823726530998,,,0.9,hold,735.3769304829259,6249.823726530998,172946.35244455645
32,532,6531.66152264995,,,0.9,hold,783.9000977546938,6531.66152264995,175388.13319052418
33,12461,6520.405686901462,,,0.9,hold,782.1250974593625,6520.405686901462,172326.5333921371
34,98574,6401.952073620212,,,0.9,hold,818.6905527422505,6401.952073620212,172088.0923639113
35,236761,6220.497373519405,,,0.9,hold,827.1431579589844,6220.497373519405,174617.8216985887
36,1030,6554.989718529486,,,0.9,hold,860.3687566941784,6554.989718529486,175720.66847278227
37,15517,6450.506194083921,,,0.9,hold,857.3926775532384,6450.506194083921,174551.64125504033
