step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,92.61106872558594,92.61106872558594,0.0,0.5,gate
2,127.98601531982422,96.14856338500978,2.9999999971731874,0.9525741338729858,gate
3,494.6154327392578,135.9952503204346,2.989416289206282,0.9520936608314514,gate
4,537.6343955993652,176.15916484832766,2.180954504403865,0.8985261917114258,gate
5,502.20171813964845,208.76342017745975,1.5846342442382861,0.8298597931861877,gate
6,489.7719243367513,236.8642705933889,1.2979271137791544,0.7854859232902527,gate
7,432.95033155168807,256.4728766892188,0.9097245129012644,0.7129437923431396,gate
8,404.0361089706421,271.22919991736114,0.7016256476105955,0.6685481071472168,gate
9,372.6261435614692,281.368894281772,0.5010573179791112,0.6227077841758728,gate
10,345.53693237304685,287.7856980908995,0.3321858963729794,0.5822911262512207,gate
11,327.7273212779652,291.77986040960604,0.21738207871798645,0.5541325211524963,gate
12,339.74230829874676,296.5761051985201,0.27400535468582965,0.568075954914093,gate
13,360.6843578632061,302.9869304649887,0.38289870991523506,0.5945720672607422,gate
14,395.4894223894392,312.2371796574338,0.571701713489003,0.6391557455062866,gate
15,416.3730865478516,322.65077034647555,0.6617064007366854,0.6596435904502869,gate
16,426.55657863616943,333.04135117544496,0.6779547056697957,0.6632820963859558,gate
17,430.15124242446,342.7523403003465,0.651926550744256,0.6574445366859436,gate
18,414.23526085747613,349.9006323560594,0.4988025727183636,0.6221778988838196,gate
19,411.2589440596731,356.0364635264208,0.4462918403645564,0.6097571849822998,gate
20,403.89424057006835,360.8222412307856,0.36421053189818836,0.5900593400001526,gate
21,398.6727040608724,364.6072875137943,0.3020903413220678,0.5749534368515015,gate
22,388.89241166548294,367.0357999289632,0.20383554884572724,0.5507831573486328,gate
23,408.3694192637568,371.16916186244254,0.36301021163653974,0.5897689461708069,gate
24,415.4655024210612,375.5987959183044,0.40629563090974435,0.6001993417739868,gate
25,429.4741796875,380.98633429522397,0.5132084757379566,0.6255583167076111,gate
26,456.2157639723558,388.50927726293713,0.7325232055078285,0.675358772277832,gate
27,451.07249959309894,394.7655994959533,0.6279191955648327,0.6520174741744995,gate
28,453.79788099016463,400.6688276453745,0.6114213007308702,0.6482649445533752,gate
29,443.65538708917023,404.96748358975407,0.46367344874077926,0.613885223865509,gate
30,438.5138203938802,408.3221172701667,0.3783740680411199,0.5934808850288391,gate
31,432.88220510175154,410.7781260533252,0.2906279521003116,0.5721498131752014,gate
32,440.7269488919166,413.77300833718436,0.3707018900495061,0.5916285514831543,gate
33,442.2860319076046,416.6243106942264,0.3691928227764473,0.5912639498710632,gate
34,409.49369073683215,415.911248698487,-0.09727194547295435,0.4757011830806732,gate
35,393.9712849278604,413.7172523214243,-0.31375218536049415,0.4221991300582886,gate
36,386.78371109501006,411.02389819878294,-0.4023296285199305,0.4007527530193329,gate
37,377.847900390625,407.70629841796716,-0.5146418168668102,0.3741059899330139,gate
38,379.86099169331214,404.92176774550165,-0.4501597520293877,0.38932278752326965,gate
39,376.93924368581463,402.12351533953296,-0.47093637570613717,0.38439464569091797,gate
40,394.4239932644752,401.3535631320272,-0.13644831944159197,0.4659407436847687,gate
41,400.6229681199597,401.2805036308205,-0.013647571454104026,0.49658820033073425,gate
42,404.232661585654,401.57571942630386,0.058118647262083475,0.5145255923271179,gate
43,393.2152557373047,400.73967305740393,-0.1732048249380687,0.4568066895008087,gate
44,381.5980928482548,398.82551503648904,-0.41400989043837577,0.39795100688934326,gate
45,364.9835022957094,395.4413137624111,-0.7472395317928776,0.32142308354377747,gate
46,353.000968194777,391.19727920564765,-0.9382327046986876,0.2812574803829193,gate
47,343.03958769767513,386.3815100548504,-1.051083079572564,0.2590171694755554,gate
48,335.2414112706338,381.26750017642877,-1.0953295124582847,0.25061601400375366,gate
49,336.20272236485636,376.76102239527154,-0.9635156610711781,0.2761748433113098,gate
50,328.4864984327747,371.93356999902187,-1.022791334677618,0.2644840180873871,gate
51,323.41788335000314,367.08200133412004,-1.0190742469573049,0.26520776748657227,gate
52,322.91042229437056,362.6648434301451,-0.9298501131982995,0.2829551100730896,gate
53,325.08660076510523,358.9070191636411,-0.8033890855281653,0.3093010187149048,gate
54,303.5080396590694,353.36712121318396,-1.1526240253095794,0.2400101125240326,gate
55,302.29649574525894,348.2600586663915,-1.0493002464042822,0.2593595087528229,gate
56,317.1136678880261,345.14541958855494,-0.6581200296588463,0.3411620259284973,gate
57,283.27105860556327,338.9579834902558,-1.2523062109104968,0.222301185131073,gate
58,283.9373764530305,333.4559227865333,-1.0931281989390507,0.2510296702384949,gate
59,274.93613753780244,327.6039442616602,-1.134523638601807,0.24332726001739502,gate
60,271.61330229236233,322.00488006473046,-1.069088193477375,0.2555765211582184,gate
61,267.2963546014601,316.53402751840343,-1.033684808152677,0.26237034797668457,gate
62,284.42644316150296,313.32326908271335,-0.6254186879927902,0.34855005145072937,gate
63,291.59186320151053,311.15012849459305,-0.4413452954715597,0.3914204239845276,gate
64,294.176936364943,309.45280928162805,-0.36072030491781787,0.4107852280139923,gate
65,295.8570023813555,308.0932285916008,-0.30301496628924496,0.42482060194015503,gate
66,300.47961019700574,307.33186675214125,-0.17854940031484184,0.4554809033870697,gate
67,300.1916694641113,306.61784702333824,-0.1761999903842673,0.4560636281967163,gate
68,322.8351700075211,308.23957932175654,0.41773599842355746,0.6029413342475891,gate
69,335.34682870680285,310.9503042602612,0.7148170152548734,0.6714646816253662,gate
70,340.85147377752486,313.9404212119876,0.8009728160694864,0.6901825070381165,gate
71,328.1670747572376,315.3630865665126,0.3981549788725325,0.598244309425354,gate
72,325.97585112048733,316.42436302191004,0.31138987600480184,0.5772244334220886,gate
73,324.9595685159006,317.2778835713091,0.26296251595228753,0.565364420413971,gate
74,333.1946355758175,318.8695587717599,0.5094014717326403,0.624666154384613,gate
75,329.9012193987447,319.9727248344584,0.3693253967046062,0.5912959575653076,gate
76,323.93393128918063,320.36884547993066,0.13963797339720482,0.5348528623580933,gate
77,318.37511161065873,320.1694720930035,-0.0740610066442267,0.4814932346343994,gate
78,315.8885117807696,319.7413760617801,-0.16736532253281308,0.4582560658454895,gate
79,315.96823058589814,319.3640615141919,-0.15528303485109501,0.46125704050064087,gate
80,315.26100490939234,318.953755853712,-0.17768208766401974,0.4556959569454193,gate
81,315.83988497334144,318.6423687656749,-0.14198045622634636,0.46456441283226013,gate
82,317.0202150652486,318.4801533956323,-0.07793851099206979,0.48052525520324707,gate
83,313.86911761376166,318.01904981744525,-0.23282280711452036,0.4420557916164398,gate
84,313.3277101824361,317.5499158539443,-0.24883049052556333,0.43811139464378357,gate
85,326.03486448718655,318.3984107172686,0.46856699150871417,0.6150445342063904,gate
86,327.470269603114,319.30559660585317,0.5200813934850561,0.6271668076515198,gate
87,297.5968151707803,317.1347184623459,-1.2019683261662473,0.23112525045871735,gate
88,308.4155410028273,316.26280071639405,-0.5017092591912914,0.3771390914916992,gate
89,303.06579380650675,314.94310002540533,-0.7733881817678743,0.31574663519859314,gate
90,300.70344777261056,313.5191348001258,-0.8440941039587881,0.3006732165813446,gate
91,307.6172972648375,312.928951046597,-0.3660166705365369,0.40950387716293335,gate
92,311.47045652328,312.7831015942653,-0.09529671726912721,0.4761938452720642,gate
93,292.46869290259576,310.75166072509836,-1.2680040996099065,0.21959911286830902,gate
94,279.8895465481666,307.6654493074052,-1.6815938580284309,0.15688452124595642,gate
95,273.64895925214216,304.2638003018789,-1.6371594177576996,0.162851944565773,gate
96,271.66189525973414,301.00360979766447,-1.4484133644541595,0.1902458816766739,gate
97,274.2971452282321,298.3329633407212,-1.1543774969513945,0.23969042301177979,gate
98,279.30798438287553,296.43046544493666,-0.8327645808674486,0.3030608296394348,gate
99,263.9596715127268,293.1833860517157,-1.340352151132584,0.20745214819908142,gate
100,254.16055888514364,289.28110333505845,-1.4776834453064536,0.18577757477760315,gate
101,260.8439360587828,286.4373866074309,-1.061633928327266,0.25699731707572937,gate
102,267.3695688555318,284.530604832241,-0.727933233263474,0.3256484270095825,gate
103,269.8029573502079,283.0578400840377,-0.5814191173648953,0.35860612988471985,gate
