turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,0.0
0,1,gen,40,0.0
0,2,gen,2776,1.0381484031677246
0,3,gen,14589,0.9549537897109985
0,4,gen,11,1.231220801671346
0,5,gen,714,1.246267169713974
0,6,gen,358,1.1675676703453064
0,7,gen,1513,1.177571306626002
0,8,gen,944,1.2675390158380782
0,9,gen,3535,1.3452040031552315
0,10,gen,279,1.3652352425787184
0,11,gen,3405,1.3562218248844147
0,12,gen,13,1.3615384156053716
0,13,gen,16503,1.3893355478843052
0,14,gen,498,1.4181695305384123
0,15,gen,4486,1.383621164730617
0,16,gen,3410,1.3468446890513102
0,17,gen,803,1.3392506688833237
0,18,gen,2266,1.341264759793001
0,19,gen,476,1.3529496987660725
0,20,gen,37163,1.3854039405521594
0,21,gen,697,1.4047721385955811
0,22,gen,3405,1.4043744234811693
0,23,gen,30,1.4055266597054221
0,24,gen,151645,1.4152011301206506
1,25,prefill_end,-1,1.4080288112163544
1,26,gen,12522,1.4080288112163544
1,27,gen,5193,1.4086235523223878
1,28,gen,264,1.4167829981217017
1,29,gen,882,1.4264927219461512
1,30,gen,11,1.4261486956051417
1,31,gen,1052,1.4142272266848335
1,32,gen,572,1.4038469870885213
1,33,gen,264,1.3827587712195613
1,34,gen,21583,1.3754727359740966
1,35,gen,12305,1.4074839488152535
1,36,gen,6941,1.414447274900252
1,37,gen,24708,1.4287537701668278
1,38,gen,13,1.4631731087161648
1,39,gen,24708,1.4900522308964883
1,40,gen,1030,1.4808491583793395
1,41,gen,1012,1.4656817759236982
1,42,gen,6188,1.4456891898185975
1,43,gen,311,1.4558519163439352
1,44,gen,7789,1.4500276119478288
1,45,gen,12677,1.4513991071331886
1,46,gen,304,1.4585110372112644
1,47,gen,264,1.484171527047311
1,48,gen,8045,1.493692611494372
1,49,gen,315,1.511406615857155
1,50,gen,9079,1.504635182119185
1,51,gen,11,1.5033900833898974
1,52,gen,504,1.4860987336404863
1,53,gen,15826,1.4786002539819287
1,54,gen,323,1.5047909463605573
1,55,gen,17233,1.5141879762372663
1,56,gen,311,1.5212192631536914
1,57,gen,4303,1.5390161333545562
1,58,gen,1848,1.559967581302889
1,59,gen,2844,1.595390663992974
1,60,gen,323,1.5972291596474186
1,61,gen,4633,1.600992254672512
1,62,gen,2453,1.619913814529296
1,63,gen,315,1.6411041809666542
1,64,gen,2841,1.6535749070106014
1,65,gen,13,1.691604237402639
1,66,gen,4354,1.7066714571368309
1,67,gen,11,1.682812302343307
1,68,gen,438,1.6556494678220441
1,69,gen,882,1.6319627127339762
1,70,gen,5823,1.6221089113143183
1,71,gen,11,1.6123141761749022
1,72,gen,24708,1.601373762853684
1,73,gen,1030,1.6173255962710227
1,74,gen,3635,1.6108960624664062
1,75,gen,827,1.6081003354441734
1,76,gen,19762,1.616284103162827
1,77,gen,7566,1.614158639984746
1,78,gen,448,1.6131405734246778
1,79,gen,806,1.6112775360384295
1,80,gen,7199,1.5971222250692305
1,81,gen,17541,1.6144461958639083
1,82,gen,323,1.6102965897129429
1,83,gen,6635,1.6176305874701469
1,84,gen,311,1.61272826310127
1,85,gen,15800,1.5743044903201442
1,86,gen,504,1.5681168206276432
1,87,gen,806,1.5520879703183328
1,88,gen,2618,1.533970800138289
1,89,gen,624,1.5176656534594875
