turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,0.0
0,1,gen,31772,0.0
0,2,gen,73667,2.5801408290863037
0,3,gen,374,2.1161781549453735
0,4,gen,279,2.16321070988973
0,5,gen,1882,1.8872594833374023
0,6,gen,553,1.8004112005233766
0,7,gen,892,1.8475152452786763
0,8,gen,10779,1.8602327619280135
0,9,gen,11,1.8868941366672516
0,10,gen,67851,1.8801752858691745
0,11,gen,11,1.9531766772270203
0,12,gen,323,1.959479494528337
0,13,gen,1045,1.8652726709842682
0,14,gen,23157,1.8662831508196318
0,15,gen,5508,1.9148762140955244
0,16,gen,3100,1.9865525643030801
0,17,gen,4802,2.014639787375927
0,18,gen,1119,1.9872497390298283
0,19,gen,11483,1.9833532108200922
0,20,gen,4802,2.0009657395513436
0,21,gen,9768,2.005647522211075
0,22,gen,304,2.005382475398836
0,23,gen,33223,1.983410965312611
0,24,gen,13,2.024849570315817
0,25,gen,1096,2.048245151837667
0,26,gen,1882,2.0204845380783083
0,27,gen,13666,1.9909577369689941
0,28,gen,15503,1.9582674459174827
0,29,gen,304,1.9341363438538142
0,30,gen,279,1.9140356409138646
0,31,gen,36733,1.8731455067793528
0,32,gen,91235,1.888623874033651
0,33,gen,82,1.869209114582308
0,34,gen,315,1.8456285692030383
0,35,gen,6008,1.8181760964855072
0,36,gen,7761,1.852284143047948
0,37,gen,11,1.8742405445344987
0,38,gen,1380,1.8570441084523355
0,39,gen,36733,1.832794193298586
0,40,gen,5127,1.8496437803391488
0,41,gen,24705,1.8362828339299848
0,42,gen,40155,1.827778935432434
0,43,gen,39020,1.8400762734874603
0,44,gen,11,1.8809741427821498
0,45,gen,323,1.8803241637445265
0,46,gen,54967,1.8249480032151746
0,47,gen,33354,1.795480235930412
0,48,gen,88,1.7840752832351192
0,49,gen,2986,1.763163806930665
0,50,gen,279,1.755256297126893
0,51,gen,14409,1.7206454603902754
0,52,gen,315,1.7034419871145678
0,53,gen,12499,1.6720797188820378
0,54,gen,39489,1.6935568836427504
0,55,gen,323,1.6482150496975068
0,56,gen,3015,1.625207818323566
0,57,gen,1119,1.6461637462339094
0,58,gen,33223,1.6804338059117716
0,59,gen,323,1.7020816437659725
0,60,gen,23552,1.7185664542259709
0,61,gen,13,1.7426891730677696
0,62,gen,151645,1.8056741491440804
1,63,prefill_end,-1,1.757365632441736
1,64,gen,2120,1.757365632441736
1,65,gen,1783,1.7403035375379747
1,66,gen,15503,1.7616295199240408
1,67,gen,990,1.7799404821088236
1,68,gen,279,1.7509460872219456
1,69,gen,92859,1.7139432641767687
1,70,gen,315,1.7195481696436483
1,71,gen,3100,1.7251101674572114
1,72,gen,304,1.6988881730264234
1,73,gen,279,1.715370818491905
1,74,gen,6303,1.672111532380504
1,75,gen,323,1.670260658187251
1,76,gen,2518,1.665153524568004
1,77,gen,5479,1.6616534359993473
1,78,gen,315,1.7008057352035277
1,79,gen,279,1.672784307310658
1,80,gen,19745,1.6362071594884318
1,81,gen,369,1.667085632201164
1,82,gen,7249,1.6810762113140476
1,83,gen,73667,1.7103369889720794
1,84,gen,13,1.7032575799572853
1,85,gen,151645,1.7286321616941882
2,86,prefill_end,-1,1.6803049099060796
2,87,gen,2304,1.6803049099060796
2,88,gen,4693,1.6798213124275208
2,89,gen,4994,1.6572696412763288
2,90,gen,6176,1.6482076779488595
2,91,gen,1576,1.6394252757872305
2,92,gen,807,1.6466594223053224
2,93,gen,8708,1.6256119839606746
2,94,gen,279,1.6301958657080127
2,95,gen,6176,1.6009176142754094
2,96,gen,949,1.6405863954174904
2,97,gen,315,1.6574746216497114
2,98,gen,279,1.6497777008241223
2,99,gen,9434,1.6165051537175332
2,100,gen,3100,1.6354853645447762
2,101,gen,19745,1.6552996193209002
2,102,gen,11,1.644661912995
2,103,gen,892,1.6447249554818677
2,104,gen,374,1.622796268232407
2,105,gen,41001,1.5848112490869337
2,106,gen,553,1.6229240394407702
2,107,gen,36733,1.602144883524987
2,108,gen,5127,1.613046903764048
2,109,gen,24705,1.5962436199188232
2,110,gen,323,1.5970206183771933
2,111,gen,1008,1.6260901804893249
2,112,gen,23694,1.6482014579157676
2,113,gen,1368,1.6717800209599156
2,114,gen,304,1.6530121680228942
2,115,gen,279,1.6376736971639818
2,116,gen,36733,1.6208838320547534
2,117,gen,91235,1.6294692043335206
2,118,gen,82,1.6648877320751068
2,119,gen,13,1.6449998194171536
2,120,gen,576,1.660577658684023
2,121,gen,6176,1.6377530982417445
2,122,gen,3100,1.6322027867840183
2,123,gen,374,1.619772126597743
2,124,gen,25911,1.6233134577351231
2,125,gen,1182,1.6093927929478307
2,126,gen,311,1.596296448861399
2,127,gen,1039,1.5668627254424556
2,128,gen,6414,1.5594819745709818
2,129,gen,11,1.5652396717379171
2,130,gen,3259,1.5892789248497254
2,131,gen,279,1.5772043620386431
2,132,gen,10901,1.5573790707895834
2,133,gen,4994,1.5598780974265067
2,134,gen,6176,1.5677002418425776
2,135,gen,13,1.5901565071075194
2,136,gen,151645,1.6291123359434065
3,137,prefill_end,-1,1.5856106338962432
3,138,gen,9454,1.5856106338962432
3,139,gen,11,1.5767101107105133
3,140,gen,1045,1.539868660511509
3,141,gen,10779,1.5411281220374569
3,142,gen,11,1.5240692304026695
