regime,prompt,layer,t,F
factual,0,0,0,61.88376235961914
factual,0,0,1,65.17473411560059
factual,0,0,2,67.45800145467122
factual,0,0,3,82.08069133758545
factual,0,0,4,89.2183967590332
factual,0,0,5,89.00113360087077
factual,0,0,6,89.81875010899135
factual,0,0,7,86.14586305618286
factual,0,0,8,83.12617323133681
factual,0,0,9,81.37903671264648
factual,0,0,10,81.64291867342862
factual,0,0,11,80.57224464416504
factual,0,0,12,77.85558495154747
factual,0,0,13,80.65381404331752
factual,0,0,14,82.2173573811849
factual,0,0,15,83.24751472473145
factual,0,0,16,81.00049411549287
factual,0,0,17,79.61808035108778
factual,0,0,18,76.92386978550961
factual,0,0,19,75.76169862747193
factual,0,0,20,74.26154954092843
factual,0,0,21,73.22606095400724
factual,0,0,22,72.20808634550676
factual,0,0,23,71.23316423098247
factual,0,0,24,70.29103187561036
factual,0,0,25,72.05325295374944
factual,0,0,26,72.23405943976508
factual,0,0,27,72.58515909739903
factual,0,0,28,72.45129558957856
factual,0,0,29,72.33790721893311
factual,0,0,30,70.98224276881064
factual,0,0,31,70.31772102848176
factual,0,0,32,70.27606896431216
factual,0,0,33,69.13105706245669
factual,0,0,34,66.43509261838851
factual,0,0,35,63.666945303640055
factual,0,0,36,63.8063843019547
factual,0,0,37,64.60857920492849
factual,0,0,38,64.63081052226406
factual,0,0,39,63.7330993529289
factual,0,0,40,62.619512188819144
factual,0,0,41,60.877697667767926
factual,0,0,42,58.68345226395515
factual,0,0,43,58.20765830239942
factual,0,0,44,55.36538649758985
factual,0,0,45,52.03161639551963
factual,0,0,46,48.87094880880848
factual,0,0,47,47.61490737430511
factual,0,0,48,46.949735658784064
factual,0,0,49,46.91598930858797
factual,0,0,50,45.210119437786844
factual,0,0,51,44.68247592641461
factual,0,0,52,43.9076007162371
factual,0,0,53,43.19010532094586
factual,0,0,54,42.50692638850981
factual,0,0,55,40.99301528738391
factual,0,0,56,38.159845411777496
factual,0,0,57,36.554377892325
factual,0,0,58,34.78656054889002
factual,0,0,59,33.45897895866825
factual,0,0,60,32.11963345735304
factual,0,0,61,32.03069932806876
factual,0,0,62,31.588067083589493
factual,0,0,63,30.314484132874398
factual,0,0,64,30.03057639637301
factual,0,0,65,30.55525613407935
factual,0,0,66,31.799776936731032
factual,0,0,67,30.210136350124113
factual,0,0,68,27.20094612913747
factual,0,0,69,26.118681444275765
factual,0,0,70,25.137114388327443
factual,0,0,71,25.04481981838903
factual,0,0,72,24.944704626837083
factual,0,0,73,25.79585443581304
factual,0,0,74,25.69273406267166
factual,0,0,75,24.782455261676542
factual,0,0,76,25.66542548325754
factual,0,0,77,28.115468129034966
factual,0,0,78,30.341468453407288
factual,0,0,79,30.080637358850048
factual,0,0,80,29.219493614089103
factual,0,0,81,31.319759005500423
factual,0,0,82,32.40870925495702
factual,0,0,83,32.363672815984295
factual,0,0,84,32.332832588303475
factual,0,0,85,31.463765509666935
factual,0,0,86,31.456939818397647
factual,0,0,87,31.424891316121624
factual,0,0,88,31.391965864166135
factual,0,0,89,31.356665947744922
factual,0,0,90,33.45084319383867
factual,0,0,91,35.48493760439657
factual,0,0,92,35.4435194057803
factual,0,0,93,35.41229740073604
factual,0,0,94,34.540847582201806
factual,0,0,95,33.66418815812757
factual,0,0,96,32.65613785482222
factual,0,0,97,33.63112402346827
factual,0,0,98,35.39028458826004
factual,0,0,99,35.401202005724755
factual,0,0,100,35.36940367375651
factual,0,0,101,36.21316423723775
factual,0,0,102,35.32420399881178
factual,0,0,103,34.46539611201133
factual,0,0,104,34.46837951290992
factual,0,0,105,34.430992280283284
factual,0,0,106,34.429362168235166
factual,0,0,107,34.391599126400486
factual,0,0,108,32.75981394898507
factual,0,0,109,31.17545751794692
factual,0,0,110,31.135426146368825
factual,0,0,111,31.958316106950083
factual,0,0,112,30.6827528976625
factual,0,0,113,29.54223274030993
factual,0,0,114,29.55332520315724
factual,0,0,115,29.549178627229505
factual,0,0,116,30.38276723700185
factual,0,0,117,31.220462856754178
factual,0,0,118,31.192413756924292
factual,0,0,119,31.20137041999448
factual,0,0,120,31.208549003447256
factual,0,0,121,29.07825703390183
factual,0,0,122,28.817766370311862
factual,0,0,123,30.619301146076573
factual,0,0,124,30.633948722193317
factual,0,0,125,31.476626986457454
factual,0,0,126,33.84163804784898
factual,0,1,0,69.12249755859375
factual,0,1,1,77.29088973999023
factual,0,1,2,75.45191192626953
factual,0,1,3,90.37099266052246
factual,0,1,4,99.46804656982422
factual,0,1,5,97.28294881184895
factual,0,1,6,95.9469975062779
factual,0,1,7,89.68764781951904
factual,0,1,8,84.98402616712782
factual,0,1,9,83.83132743835449
factual,0,1,10,84.25112256136808
factual,0,1,11,83.6774943669637
factual,0,1,12,81.25758479191707
factual,0,1,13,85.36214120047433
factual,0,1,14,85.92074330647786
factual,0,1,15,86.29736232757568
factual,0,1,16,84.34221783806296
