regime,prompt,layer,t,F
factual,0,0,0,80.95488739013672
factual,0,0,1,84.5415153503418
factual,0,0,2,77.13168716430664
factual,0,0,3,74.30178737640381
factual,0,0,4,76.30420455932617
factual,0,0,5,80.5187307993571
factual,0,0,6,81.72490092686245
factual,0,0,7,77.47355461120605
factual,0,0,8,77.81045532226562
factual,0,0,9,74.6075008392334
factual,0,0,10,75.93251557783647
factual,0,0,11,77.34659735361735
factual,0,0,12,78.04440747774564
factual,0,0,13,78.54410362243652
factual,0,0,14,78.60810826619466
factual,0,0,15,80.63788771629333
factual,0,0,16,82.28611373901367
factual,0,0,17,83.33859443664551
factual,0,0,18,83.91309055529143
factual,0,0,19,83.87584590911865
factual,0,0,20,82.86252575828915
factual,0,0,21,83.02545911615545
factual,0,0,22,83.27815362681513
factual,0,0,23,81.80816300710042
factual,0,0,24,82.93874450683593
factual,0,0,25,83.29455331655649
factual,0,0,26,82.98036787245009
factual,0,0,27,82.6542478288923
factual,0,0,28,82.21954556169182
factual,0,0,29,82.903138478597
factual,0,0,30,83.4435533092868
factual,0,0,31,84.07326433735508
factual,0,0,32,83.519773913968
factual,0,0,33,84.14438050793063
factual,0,0,34,84.08407617384388
factual,0,0,35,83.63470975814327
factual,0,0,36,82.0079842844317
factual,0,0,37,81.23559127315399
factual,0,0,38,82.70856881910755
factual,0,0,39,82.65197446269374
factual,0,0,40,84.89222102011404
factual,0,0,41,85.18617814587009
factual,0,0,42,84.1123655996015
factual,0,0,43,83.73060546382781
factual,0,0,44,82.49663962087324
factual,0,0,45,81.8491096496582
factual,0,0,46,79.97583487726027
factual,0,0,47,78.8381452252788
factual,0,0,48,78.5662486168646
factual,0,0,49,78.55170256091702
factual,0,0,50,77.86796385242093
factual,0,0,51,78.96130777174427
factual,0,0,52,79.89139224636939
factual,0,0,53,80.43838439449188
factual,0,0,54,83.3169673796623
factual,0,0,55,82.65900322698778
factual,0,0,56,83.32458963701802
factual,0,0,57,85.73626069099673
factual,0,0,58,87.53407509096208
factual,0,0,59,88.61490704936367
factual,0,0,60,88.60834503173828
factual,0,0,61,86.9600944519043
factual,0,0,62,84.72278644192603
factual,0,0,63,86.21064339914629
factual,0,0,64,87.02482211205268
factual,0,0,65,87.99533807077715
factual,0,0,66,89.05172864852413
factual,0,0,67,89.19793873448526
factual,0,0,68,89.58258770358178
factual,0,0,69,89.19079811342301
factual,0,0,70,90.31403252386278
factual,0,0,71,88.83782269877773
factual,0,0,72,88.5140149516444
factual,0,0,73,89.21565480386057
factual,0,0,74,88.27123149748772
factual,0,0,75,88.0526391306231
factual,0,0,76,87.66814065748646
factual,0,0,77,88.29089490828976
factual,0,0,78,89.61289005894815
factual,0,0,79,89.26442878477035
factual,0,0,80,87.89555789578345
factual,0,0,81,88.54458999633789
factual,0,0,82,88.83709212272397
factual,0,0,83,88.61326094596616
factual,0,0,84,87.20804878973192
factual,0,0,85,83.9307249746015
factual,0,0,86,83.41681412727603
factual,0,0,87,83.38584444599766
factual,0,0,88,82.28063878705424
factual,0,0,89,81.54689161239132
factual,0,0,90,80.27423944780904
factual,0,0,91,79.40718017085906
factual,0,0,92,79.6572019515499
factual,0,0,93,80.99248098557995
factual,0,0,94,80.26750663018996
factual,0,0,95,79.34664880075762
factual,0,0,96,78.92617170272335
factual,0,0,97,78.48128989435011
factual,0,0,98,79.65014574604649
factual,0,0,99,80.4288824758222
factual,0,0,100,81.67771394791141
factual,0,0,101,81.3420639038086
factual,0,0,102,82.2434810515373
factual,0,0,103,82.65904186617944
factual,0,0,104,81.51344176261655
factual,0,0,105,80.96998251638105
factual,0,0,106,82.97746252244518
factual,0,0,107,84.46392822265625
factual,0,0,108,85.28937579739478
factual,0,0,109,84.21946913196194
factual,0,0,110,84.27953830842048
factual,0,0,111,85.86108570714151
factual,0,0,112,85.97501176403415
factual,0,0,113,85.82358772523942
factual,0,0,114,85.41211848105154
factual,0,0,115,86.24182448848602
factual,0,0,116,88.39264112903226
factual,0,0,117,89.57403269121724
factual,0,0,118,88.34890820903163
factual,0,0,119,85.43779034768382
factual,0,0,120,83.54573422093546
factual,0,0,121,82.93826644651351
factual,0,0,122,82.47003204591813
factual,0,0,123,81.82540407488423
factual,0,0,124,81.0827204181302
factual,0,0,125,81.38888998954526
factual,0,0,126,81.82906913757324
factual,0,1,0,88.36365509033203
factual,0,1,1,92.72543334960938
factual,0,1,2,88.36730194091797
factual,0,1,3,84.15676498413086
factual,0,1,4,89.39260406494141
factual,0,1,5,92.02317174275716
factual,0,1,6,93.34874289376395
factual,0,1,7,88.36893653869629
factual,0,1,8,92.40905676947699
factual,0,1,9,88.24846267700195
factual,0,1,10,89.89865112304688
factual,0,1,11,90.81472778320312
factual,0,1,12,91.61489750788762
factual,0,1,13,91.68357195172992
factual,0,1,14,90.62682495117187
factual,0,1,15,92.46649694442749
factual,0,1,16,93.23525776582606
factual,0,1,17,93.89983961317274
factual,0,1,18,95.61192241467927
factual,0,1,19,95.04135818481446
factual,0,1,20,93.88045247395833
factual,0,1,21,94.89015405828303
factual,0,1,22,95.18894593612008
factual,0,1,23,93.45789527893066
factual,0,1,24,94.55678802490235
factual,0,1,25,94.53821475689227
factual,0,1,26,94.09661667435257
factual,0,1,27,93.48988287789481
factual,0,1,28,92.98373623551994
factual,0,1,29,93.88849283854167
factual,0,1,30,94.47127360682333
factual,0,1,31,95.2297855500252
factual,0,1,32,94.93721894294985
factual,0,1,33,95.01580096829322
factual,0,1,34,95.61043204030683
factual,0,1,35,95.40176686932963
factual,0,1,36,94.28650591450352
factual,0,1,37,93.48067326699534
factual,0,1,38,95.33501655824723
factual,0,1,39,93.98622057514805
factual,0,1,40,97.04984431112966
factual,0,1,41,97.37686477168914
factual,0,1,42,96.49266938240298
factual,0,1,43,95.97201464253087
factual,0,1,44,95.27039337158203
factual,0,1,45,95.08031094458795
factual,0,1,46,93.25002941008538
factual,0,1,47,92.32620989891791
factual,0,1,48,93.03649496263073
factual,0,1,49,93.78039833807176
factual,0,1,50,94.3240822822817
factual,0,1,51,95.44101702782416
factual,0,1,52,95.84107442055979
factual,0,1,53,96.33291195284936
factual,0,1,54,98.6802834541567
factual,0,1,55,97.70439184865644
factual,0,1,56,98.65700001870432
factual,0,1,57,101.44580361150926
factual,0,1,58,103.63949548044512
factual,0,1,59,105.9192240315099
factual,0,1,60,107.13204525363061
factual,0,1,61,105.1035882273028
factual,0,1,62,102.60363892586001
factual,0,1,63,104.33008698494204
factual,0,1,64,105.69689006190146
factual,0,1,65,106.70282228531376
factual,0,1,66,107.10095337898501
factual,0,1,67,106.76294855917654
factual,0,1,68,107.91427710748488
factual,0,1,69,107.5577402422505
factual,0,1,70,109.46141249133694
factual,0,1,71,107.56170235910723
