step,entropy
0,0.00379990
1,0.00106807
2,0.00159682
3,0.00479861
4,0.00180924
5,0.00161060
6,0.00046839
7,0.00131758
8,0.00150020
9,0.01008987
10,0.00173489
11,0.00035046
12,0.00023871
13,0.01129580
14,0.00242281
15,0.00133354
16,0.02152442
17,0.00108625
18,0.00004778
19,0.00174962
20,0.00217320
21,0.00034125
22,0.00912205
23,0.00048411
24,0.00320782
25,0.02419864
26,0.00191354
27,0.00227141
28,0.01667870
29,0.00228019
30,0.00152324
31,0.00002848
32,0.00204507
33,0.00148583
34,0.00127665
35,0.02610154
36,0.02367472
37,0.00184370
38,0.00784648
39,0.00049761
40,0.00157565
41,0.00432877
42,0.00234941
43,0.03726079
44,0.00220124
45,0.01573251
46,0.01654556
47,0.00775704
48,0.00369190
49,0.00275267
50,0.00216341
51,0.42129663
52,0.00222610
53,0.02954682
54,0.03375912
55,0.00445213
56,0.00833079
57,0.00802707
58,0.00228834
59,0.01039016
60,0.00682523
61,0.00173555
62,0.01039002
63,0.01374739
64,0.00224549
65,0.00471465
66,0.00349271
67,0.00147340
68,0.01096265
69,0.00264008
70,0.02718163
71,0.00038843
72,0.00459169
73,0.01614175
74,0.00372047
75,0.00155235
76,0.00183309
77,0.02075430
78,0.00243699
79,0.00366420
80,0.00148848
81,0.00345446
82,0.00242703
83,0.00156241
84,0.01031166
85,0.00189776
86,0.00365354
87,0.00350602
88,0.00216874
89,0.00228913
90,0.00243936
91,0.01565400
92,0.00256799
93,0.00353718
94,0.03048849
95,0.00145687
96,0.00684338
97,0.00078722
98,0.01565621
99,0.00046915
100,0.01088966
101,0.00124644
102,0.00236204
103,0.00107352
104,0.00090270
105,0.00245239
106,0.02884043
107,0.00153726
108,0.00159958
109,0.24009439
110,0.02324033
111,0.00224063
112,0.00334732
113,0.00148120
114,0.00263109
115,0.00079093
116,0.00327909
117,0.00001787
118,0.00193076
119,0.01183807
120,0.00154907
121,0.02047351
122,0.01495562
123,0.07608866
124,0.00219627
125,0.00404384
126,0.00047451
127,0.00240000
128,0.02557115
129,0.00258302
130,0.00089378
131,0.00000019
132,0.00216041
133,0.00549415
134,0.00176578
135,0.01632285
136,0.00169953
137,0.00234141
138,0.00343863
139,0.00359635
140,0.01694017
141,0.01136322
142,0.00383160
143,0.00680275
144,0.01009326
145,0.02186677
146,0.00219148
147,0.01267911
148,0.03987390
149,0.00146153
150,0.01505814
151,0.00166570
152,0.00712854
153,0.01175305
154,0.01046737
155,0.00046338
156,0.00251192
157,0.02486268
158,0.00227416
159,0.00022310
160,0.00165092
161,0.00037817
162,0.00207541
163,0.00176166
164,0.00032198
165,0.00182872
166,0.00178589
167,0.00185786
168,0.00207712
169,0.00147612
170,0.00193085
171,0.01048174
172,0.02246683
173,0.01715310
174,0.01485761
175,0.02665255
176,0.00122159
177,0.00149504
178,0.00714267
179,0.00201997
180,0.00513891
181,0.00212558
182,0.00372220
183,0.00031963
184,0.02241376
185,0.03283014
186,0.00032053
187,0.01602916
188,0.00365048
189,0.00042633
190,0.00293566
191,0.00231466
192,0.00400765
193,0.00091799
194,0.00161978
195,0.00216342
196,0.00007873
197,0.02218514
198,0.00212750
199,0.00701804
200,0.00211373
201,0.00501309
202,0.00334096
203,0.00043199
204,0.00617406
205,0.00501476
206,0.00249360
207,0.00090636
208,0.01065871
209,0.00421378
210,0.01542302
211,0.03719734
212,0.00038518
213,0.00091339
214,0.00536572
215,1.23400602
216,0.02443878
217,0.00731724
218,0.00212902
219,0.00336267
220,0.01943929
221,0.00314756
222,0.00241287
223,0.01764720
224,0.00039766
225,0.00178704
226,0.00677335
227,0.00289103
228,0.00149054
229,0.00048258
230,0.02509681
231,0.00106034
232,0.00029489
233,0.02352817
234,0.00043992
235,0.00047095
236,0.00101798
237,0.02359909
238,0.00366850
239,0.01589591
240,0.00100586
241,0.00343605
242,0.00380462
243,0.00162669
244,0.00104075
245,0.01200708
246,0.00238077
247,0.02304460
248,0.00642791
249,0.01031365
250,0.67282799
251,0.00157679
252,0.00217009
253,0.00568737
254,0.00995092
255,0.00038245
256,0.00039803
257,0.00122897
258,0.01162961
259,0.00145480
260,0.00802961
261,0.00036406
262,0.00293229
263,0.00151772
264,0.00140141
265,0.00166000
266,0.00108074
267,0.00257520
268,0.00167487
269,0.01791726
270,0.00004500
271,0.01111918
272,0.00489222
273,0.00720691
