step,entropy
0,0.01197112
1,1.70645341
2,0.26188996
3,0.45763049
4,1.70356695
5,0.85680352
6,1.51507133
7,0.08952613
8,0.37948938
9,0.02758499
10,0.75412768
11,0.14935631
12,0.14815670
13,0.26492248
14,0.52692186
15,1.54693844
16,0.49051455
17,0.60007691
18,1.54840619
19,0.73587293
20,1.11533783
21,0.52913235
22,0.96218940
23,1.58604386
24,0.77977561
25,0.59626846
26,1.48955541
27,0.82641315
28,0.35950531
29,1.24231246
30,0.43275601
31,1.59503735
32,1.51501772
33,0.07761883
34,0.45366678
35,0.81070957
36,0.26316079
37,1.31748166
38,0.90864550
39,1.45370077
40,0.59542507
41,0.33682521
42,1.51109393
43,1.56801133
44,0.36234034
45,0.30170839
46,1.08209784
47,1.01279943
48,0.12650853
49,0.15045784
50,1.24662374
51,1.16532413
52,0.38471141
53,1.62919610
54,0.39440422
55,0.61811718
56,1.48085907
57,0.49556804
58,0.64797269
59,0.93824452
60,0.11330961
61,0.38231118
62,1.09514364
63,1.32585193
64,0.49224378
65,1.54217178
66,0.76114152
67,1.50259536
68,1.65069040
69,1.30819116
70,0.63551963
71,0.83728514
72,1.68880948
73,0.38815619
74,1.50788303
75,0.14595068
76,0.80468271
77,0.29817020
78,0.90776126
79,0.63964114
80,1.66701857
81,0.12905157
82,0.81979083
83,0.55707500
84,1.36845185
85,0.37129713
86,1.48946907
87,0.97567897
88,1.71156105
89,0.64240350
90,0.67402124
91,1.60704645
92,0.98784214
93,1.60827916
94,0.44292566
95,0.65804323
96,0.97434426
97,1.14874544
98,0.07304767
99,0.17754138
100,1.22251600
101,1.37124626
102,0.74738531
103,1.00288304
104,0.30389178
105,0.64651773
106,0.06678568
107,1.23080952
108,1.50445410
109,0.96188593
110,1.01374661
111,0.27825482
112,1.19420306
113,1.42163175
114,1.39394833
115,0.42380437
116,1.53126972
117,0.50816608
118,0.93720023
119,0.51348274
120,1.41330490
121,1.04425612
122,0.63850897
123,0.52542355
124,1.62894427
125,0.97497596
126,0.85682172
127,1.20540830
128,0.31902824
129,0.46416006
130,0.16719776
131,1.02079124
132,1.49221134
133,0.21019328
134,1.11673483
135,0.11548348
136,0.28465013
137,0.89710322
138,1.71231641
139,0.78225551
140,0.09107132
141,0.25145432
142,0.57081732
143,1.68362905
144,0.94454714
145,0.96478523
146,0.82158248
147,0.12558021
148,1.55284595
149,1.20305350
150,1.14612177
151,0.28441933
152,1.49504632
153,1.66886222
154,1.32776061
155,0.94377886
156,0.05865062
157,0.64435434
158,0.22815652
159,0.24425828
160,0.97229477
161,1.42176862
162,0.42138376
163,0.48503007
164,1.12379407
165,0.83027972
166,0.73884728
167,1.29418667
168,1.57342205
169,1.55033142
170,1.33534322
171,0.49925288
172,1.48410597
173,1.46931754
174,1.07340487
175,1.18806122
176,0.32717152
177,0.01131896
178,0.45709636
179,0.57334993
180,1.04624453
181,1.06544104
182,0.90340809
183,1.10176033
184,0.24956702
185,0.58602000
186,1.38462776
187,1.29879438
188,0.80665869
189,0.66807569
190,0.28561745
191,1.56473495
192,1.26904041
193,1.66004120
194,1.17504430
195,0.93588026
196,0.40256370
197,0.73811147
198,0.89134692
199,1.23275199
200,1.48620427
201,1.65870547
202,0.36247000
203,1.51089455
204,0.21183092
205,0.06223124
206,0.70644420
207,1.33179406
208,1.07330691
209,0.84384566
210,1.01906068
211,0.62334984
212,0.31006536
213,1.18910890
214,0.76200289
215,0.90060076
216,1.29853632
217,1.68293088
218,0.61285808
219,0.19273292
220,0.87139741
221,0.82902759
222,1.66988866
223,0.20665597
224,0.37340840
225,0.39699269
226,0.42257832
227,0.44203082
228,1.65472828
229,0.74864772
230,0.85831150
231,1.71035965
232,0.83781140
233,1.17907814
234,0.20399480
235,0.76793175
236,1.66052292
237,1.09874100
238,1.32238482
239,0.51872753
240,0.19332980
241,0.68990598
242,1.36928149
243,0.87476426
244,1.64860419
245,1.00681971
246,1.22156105
247,1.09677980
248,1.36026951
249,1.39398314
250,1.38812433
251,1.29600553
252,0.20872741
253,0.95103325
254,1.55590965
255,0.40391950
256,0.11291774
257,1.01230425
258,0.34533361
259,0.03799892
260,1.50799262
261,0.51335876
262,0.25078901
263,1.05091112
264,0.96224993
265,0.10089324
266,0.51119947
267,1.11849425
268,0.31048915
269,1.61024173
270,0.10047332
271,1.42554857
272,0.36577606
273,0.41182569
274,0.42354980
275,0.29862734
276,0.61968181
277,0.43864453
278,0.43505970
279,0.99810933
280,1.71164519
281,1.09680838
282,1.41815757
283,0.45212386
284,0.30936213
285,1.55949168
286,0.79416702
287,0.71267939
288,1.69257197
289,0.40828102
290,1.14544678
291,0.45485785
292,0.94306692
293,1.72330871
294,1.36634294
295,0.35143914
296,1.59896329
297,1.04812005
298,1.43109944
299,1.07204867
300,1.20032125
301,0.45274424
302,0.39707717
303,1.36466627
304,1.46616207
305,1.35419413
306,0.72677311
307,0.47393712
308,0.50184208
309,0.01648855
310,0.62595417
311,0.33711968
312,0.36957177
313,0.05591731
314,1.30386205
315,0.31230400
316,0.46722165
317,0.10933709
318,1.11322518
319,0.99468889
320,0.84663304
321,1.25234514
322,1.62093882
323,0.38205400
324,1.65550428
325,1.08071099
326,0.46922556
327,0.84542013
328,1.02543652
329,0.16475220
330,1.48110339
331,1.06455975
332,1.25318928
333,0.87213010
334,0.65805291
335,1.20953141
336,1.32300432
337,1.27903880
338,1.20108481
339,0.71763100
340,1.28864960
341,1.62141128
342,0.82212958
343,0.91669944
344,0.41502747
345,0.95209136
346,1.14200304
347,1.24806970
348,1.09896184
349,1.50433423
350,0.01236196
351,0.56040757
352,0.02484654
353,1.36621130
354,1.53153262
355,0.04605708
356,0.31150771
357,0.33116502
358,1.14826008
359,0.53210953
360,0.02219206
361,1.20676914
362,0.57419525
363,0.44760932
364,0.60960750
365,0.35565064
366,1.60203507
367,0.92162861
368,1.22692960
369,0.93338295
370,0.94754930
371,0.12165107
372,0.67197628
373,1.37241442
374,0.53198892
375,0.45084488
376,0.06693954
377,1.04146346
378,1.20988864
379,0.31217861
380,1.12299339
381,0.29491856
382,0.22597054
383,0.49272647
384,1.00456898
385,0.77125421
386,0.71994090
387,0.85298479
388,0.55765144
389,1.31067538
390,1.21111564
391,0.22509674
392,0.02716188
393,1.03120852
394,0.18752771
395,0.25249906
396,1.07199627
397,0.65137312
398,0.57213928
399,1.45412704
400,0.08419967
401,0.38415742
402,0.19515078
403,0.59503428
404,1.48389107
405,0.79094932
406,1.29582539
407,1.64805234
408,1.58724758
409,0.38940060
410,1.10819452
411,0.14569828
412,0.68721573
413,0.10503743
414,0.02018286
415,0.17740694
416,1.25879819
417,0.67408969
418,0.53886214
419,1.72695438
420,0.93400717
421,0.74786671
422,0.73108069
423,0.01658386
424,0.75939489
425,1.06005786
426,0.40261853
427,0.82435881
428,0.07457625
429,0.08715132
430,0.60258870
431,1.16722231
432,0.64890488
433,1.27766800
434,0.41612799
435,1.13619800
436,1.04203484
437,0.76874131
438,1.70291520
439,1.72507218
440,0.28408176
441,0.56172670
442,0.63866161
443,1.71586759
444,0.51134726
445,0.65743491
446,0.42978918
447,0.66619648
448,1.23259962
449,0.36511577
450,0.85301407
451,0.75756804
452,1.18249031
453,0.90163709
454,1.57116207
455,0.96321959
456,1.03450237
457,0.34913013
458,0.01431915
459,0.93281713
460,1.09407012
461,0.88203096
462,0.26138404
463,0.04236846
464,0.54555285
465,1.49971446
466,0.54390969
467,0.25825194
468,0.90508867
469,0.52767140
470,1.27409846
471,0.03399618
472,1.43727827
473,0.90379575
474,0.79313121
475,1.37914405
476,1.64367925
477,1.23387278
478,0.72869117
479,0.53539977
480,1.07743393
481,1.21080470
482,0.80484221
483,0.13241332
484,1.29266018
485,0.58841025
486,0.03627414
487,0.91980538
488,0.61601158
489,1.12602230
490,1.70517211
491,0.74104226
492,1.43136451
493,0.73233493
494,0.58753498
495,1.64584039
496,1.01379489
497,0.49594513
498,0.33756955
499,1.58616818
500,1.57808599
501,0.57182890
502,0.25643651
503,0.06302727
504,1.42591072
505,0.55681429
506,1.67187849
507,1.15298292
508,1.59349975
509,1.07674816
510,1.29066512
511,1.46840549
512,1.28012637
513,0.55192123
514,1.31034223
515,0.36448153
516,0.78819662
517,1.60397424
518,0.04175002
519,1.14228484
520,1.55697517
521,0.04486577
522,1.04450744
523,0.07283450
