step,entropy
0,1.01772018
1,1.13878695
2,0.84914943
3,0.53041234
4,2.42379855
5,2.03920542
6,2.21768778
7,2.30808984
8,0.88720820
9,1.59929998
10,2.15939524
11,0.18364004
12,2.28629197
13,1.30990172
14,0.78680096
15,0.62560122
16,0.25525318
17,0.66822225
18,1.30322849
19,0.45258743
20,1.53464446
21,0.78779591
22,1.77215532
23,1.56085617
24,0.52508974
25,2.49683295
26,1.00268331
27,0.88359861
28,1.34654782
29,0.58159340
30,1.68627103
31,2.38058512
32,0.96895522
33,1.80322411
34,2.11460873
35,1.75004145
36,0.67126672
37,0.38303918
38,0.82612023
39,1.63128241
40,1.36367627
41,0.82401561
42,0.52644653
43,0.81875402
44,2.01210854
45,0.42772875
46,0.94384628
47,0.20729315
48,1.19360856
49,1.00183442
50,1.41183119
51,2.15874684
52,1.98451317
53,1.76795314
54,0.22360712
55,0.38316607
56,1.37838613
57,0.56173892
58,0.69066422
59,0.66722626
60,2.49503024
61,0.24395624
62,2.30284019
63,1.11261550
64,0.93267596
65,1.61809023
66,0.61028628
67,2.20761059
68,0.59173324
69,0.96108884
70,1.43885887
71,2.24080113
72,0.26321643
73,0.55227349
74,0.42801227
75,0.51726514
76,2.01779934
77,1.60943770
78,0.85958321
79,0.38377965
80,1.64055516
81,1.44067631
82,1.00980189
83,0.07214965
84,1.15670339
85,2.25266954
86,1.27007753
87,2.05497534
88,0.93341185
89,0.79622661
90,1.17811372
91,0.29368618
92,0.81976104
93,0.87692992
94,2.28853922
95,0.70071813
96,0.02044993
97,1.90918268
98,0.21513499
99,2.03428056
100,1.40107674
101,0.59455088
102,0.31283572
103,1.96584206
104,1.49580653
105,1.12961150
106,1.61052257
107,0.95164346
108,0.88923680
109,1.59904662
110,0.09675656
111,0.54030161
112,0.70426256
113,1.40126843
114,2.00235625
115,2.11449798
116,2.49236233
117,0.07790744
118,1.52284230
119,1.16542305
120,2.46596660
121,0.37362303
122,1.81850598
123,0.02133015
124,1.78774185
125,0.14037834
126,1.52449704
127,0.26556490
128,1.48698474
129,2.44522186
130,1.18257212
131,2.36588943
132,0.23257366
133,0.85095995
134,1.07300349
135,1.62240103
136,1.91601920
137,0.89795362
138,1.69992839
139,2.41380241
140,1.05527358
141,0.60080086
142,0.23585471
143,0.95107411
144,0.51130979
145,1.50660070
146,2.08563972
147,0.87316272
148,1.65809350
149,1.14539462
150,2.46199734
151,0.81833749
152,1.25572193
153,2.09985297
154,0.40980375
155,1.14422603
156,1.34214231
157,0.01494811
158,2.04541223
159,2.06585647
160,1.10651188
161,0.63585500
162,1.37208253
163,2.38662236
164,1.93154192
165,0.35760675
166,1.18678337
167,1.71198755
168,1.87627318
169,0.21179884
170,0.94196742
171,2.28111325
172,1.43204851
173,0.95712948
174,0.27325017
175,1.18846167
176,0.10358427
177,0.65570426
178,1.50509700
179,1.22148939
180,0.01637298
181,2.42121286
182,0.41778468
183,1.83135759
184,0.76368329
185,0.24001972
186,2.46168187
187,0.73403790
188,1.65109859
189,1.62986459
190,0.08343929
191,2.44962153
192,2.13971047
193,0.99768291
194,0.05847678
195,1.26839118
196,0.48209379
197,1.47432582
198,0.23555970
199,0.77078552
200,2.27536507
201,0.02474244
202,2.28916852
203,2.11334892
204,0.42600835
205,0.86997827
206,0.97940031
207,0.83908252
208,1.33448909
209,0.56673180
210,2.43011639
211,1.14647197
212,2.30893180
213,2.31078022
214,0.19068005
215,2.43871031
216,0.28271412
217,2.08150928
218,1.05850921
219,1.75857238
220,0.09068672
221,1.80157298
222,0.45757764
223,2.41243047
224,1.03898828
225,1.08057832
226,2.17282307
227,1.36660349
228,0.94243495
229,0.74927186
230,1.58410119
231,0.14628081
232,1.23263550
233,2.48752969
234,1.49982879
235,1.10200975
236,1.02954958
237,1.12973320
238,1.73461320
239,2.40995644
240,2.37249083
241,1.65983042
242,1.04521342
243,0.98532735
244,2.31386382
245,0.03241709
246,2.08130541
247,0.73813467
248,0.98324686
249,1.42902567
250,1.54409350
251,0.78762312
252,0.41006049
253,0.68038723
254,0.64638757
255,1.54688462
256,2.28354004
257,1.56517320
258,1.90030642
259,2.03256003
260,0.79873762
261,0.67317278
262,2.42479832
263,1.95080461
264,2.32779918
265,0.97271940
266,1.80102556
267,1.79563015
268,1.12868964
269,0.16982321
270,0.11393453
271,1.73346203
272,2.20982084
273,1.33274820
274,2.24695770
275,1.36566456
276,1.01088694
277,1.16165906
278,0.93955821
279,0.24014228
280,0.36274161
281,0.53353249
282,1.17138353
283,2.39647561
284,1.98210614
285,2.27091785
286,0.41413257
287,0.20169123
288,1.58216058
289,1.30926758
290,1.12838070
291,1.40955660
292,2.04302549
293,0.41160494
294,1.81371652
295,2.33905803
296,1.31041790
297,0.65231731
298,2.33876095
299,0.07267242
300,0.28287006
301,1.60043339
302,2.18113943
303,1.04213271
304,2.36588316
305,0.09729319
306,1.14544962
307,1.67854483
308,0.56956321
309,1.87003336
310,2.22479744
311,1.51291448
312,0.59468748
313,0.40884767
314,0.15947474
315,0.73047744
316,0.37985763
317,2.23545775
318,0.82296420
319,0.14535307
320,2.29736938
321,0.51770301
322,2.46031760
323,1.27578473
324,1.15091287
325,0.95333208
326,1.37280919
327,2.01962553
328,1.43663106
329,0.12047039
330,2.19578108
331,2.44158881
332,0.07082643
333,1.70015247
334,1.23712289
335,1.54432463
336,0.98404850
337,1.79692954
338,0.24953469
339,1.50055909
340,0.18096734
341,2.26944924
342,0.93715600
343,1.57145038
344,0.37414810
345,0.03797289
346,2.38071233
347,1.17746437
348,1.41885612
349,1.87410559
350,1.69385446
351,1.37648549
352,0.00818219
353,1.25804409
354,0.76487610
355,1.76254428
356,1.79705435
357,2.12998172
358,1.08390139
359,1.85003530
360,1.72502721
361,2.31751827
362,0.94162934
363,0.54487209
364,2.00610229
365,0.15857240
366,0.91299347
367,1.79585796
368,1.11172223
369,0.33974062
370,0.09358694
371,1.65898727
372,1.17712728
373,2.41016748
374,0.20963118
375,0.85468095
376,1.16270727
377,2.40821590
378,0.28728065
379,2.02061391
380,0.43575670
381,2.22268408
382,1.37023956
383,0.47132012
384,1.78576131
385,0.59395235
386,1.68879641
387,0.14218683
388,2.32916541
389,2.25090493
390,0.30342254
391,1.08461897
392,2.04235862
393,0.71432819
394,2.29422961
395,1.19190938
396,0.62424961
397,0.99716389
398,2.36871021
399,0.51681136
400,0.05003690
401,0.95731841
402,1.78826259
403,2.37987487
404,2.37782092
405,0.54408019
406,0.44044480
407,2.34181091
408,1.26862722
409,0.67981330
410,1.96303984
411,1.39164015
412,2.01544103
413,1.24846567
414,1.86361210
415,0.16873124
416,0.89999717
417,0.52229741
418,0.34701945
419,1.94349281
420,0.46716102
421,1.82334704
422,1.22010767
423,0.82922931
424,0.39967245
425,2.38542544
426,1.89387166
427,0.47984123
428,0.61725005
429,0.77872024
430,0.97967808
431,1.94013109
432,1.52426663
433,1.39466011
434,1.52466476
435,0.23340370
436,1.56597675
437,0.05123708
438,0.00140259
439,0.50977266
440,2.14371241
441,0.63071761
442,1.34962333
443,0.69885548
444,1.00784445
445,0.09687943
446,1.61804004
447,0.98060455
448,2.08314222
449,0.32396502
450,1.31252337
451,2.23116917
452,0.15804834
453,0.29449138
454,1.11881998
455,0.86856394
456,1.42303809
457,1.88818809
458,2.10921289
459,1.54246925
460,0.95078687
461,1.91726126
462,0.93143843
463,1.44610678
464,1.26558900
465,1.07674433
466,0.97336427
467,1.38737079
468,1.05508195
469,0.80188518
470,0.27603624
471,0.55850367
472,1.46888319
473,0.38804390
474,0.24218606
475,2.33976126
476,1.90026297
477,1.02286498
478,1.10323830
479,1.15424580
480,1.42186756
481,1.76719783
482,1.48630193
483,1.60532763
484,0.23149023
485,0.51679989
486,0.53836630
487,2.18194728
488,2.26735982
489,2.25116856
490,2.20701328
491,1.19958501
492,0.78998901
493,0.64595406
494,1.67255612
495,0.03278558
496,1.34178360
497,0.04548593
498,1.14191434
499,1.91476808
500,0.74771435
501,1.51170548
502,1.82426324
503,0.99375757
504,1.52779975
505,0.98004498
506,2.46793434
507,1.00679255
508,1.01746778
509,1.88378653
510,1.79991336
511,0.12241768
512,1.20494970
513,0.53047891
514,0.53682899
515,0.77155504
516,1.35022740
517,1.53604361
518,0.61575422
519,0.13731226
520,1.30551557
521,0.04819990
522,0.63364012
523,1.61124552
524,0.25779370
525,1.68092081
526,2.19079790
527,1.33176782
528,1.49059143
529,0.51733985
530,0.14259813
531,2.38530482
532,0.35017274
533,1.29471907
534,1.27725384
535,0.86360953
536,2.21493590
537,1.07531768
538,1.51185520
539,1.95366131
540,1.24775307
541,1.71126410
542,0.16275051
543,1.96052898
544,0.83890962
545,0.64574675
546,2.27650171
547,1.83215303
548,0.80525578
549,1.70733414
550,1.47892949
551,0.79063747
552,0.43889828
553,1.08599334
554,1.26779390
555,2.03679154
556,0.76642755
557,2.03646948
558,0.12143437
559,2.28554869
560,1.83035176
561,0.49123666
562,0.33554442
563,1.35557991
564,0.18791944
565,0.10249923
566,1.29775502
567,0.48546988
568,0.06201596
569,1.11334706
570,2.06942668
571,2.41333482
572,2.05117867
573,2.24623720
574,0.89806954
575,0.26950996
576,2.30965090
577,0.13170314
578,1.44047899
579,2.40714832
580,0.85556368
581,1.36681506
582,0.82897662
583,2.12730225
584,1.14849213
585,2.22671718
586,0.38688737
587,0.33069338
588,0.31105020
589,1.21752286
590,0.05095553
591,2.21010225
592,1.43160904
593,1.03863649
594,0.76956413
595,0.11842950
596,2.37923795
597,1.78769854
598,1.51824428
599,1.63473275
600,1.78510889
601,0.26071448
602,0.05843028
603,2.34084206
604,0.00221037
605,1.61046298
606,1.64976415
607,0.97924247
608,1.31347969
609,0.25647843
610,1.28675501
611,1.19240978
612,1.39305730
613,0.45753058
614,0.62808518
615,1.34036776
616,1.58910548
617,0.32140982
618,2.25616912
619,0.00575831
620,2.27764452
621,0.62006801
622,1.71717204
623,0.86951874
624,1.16263818
625,2.38217817
626,1.26528749
