step,entropy
0,0.34082543
1,0.20537411
2,1.26369731
3,1.22727164
4,1.57127646
5,0.22355209
6,0.89207612
7,1.33030035
8,0.72113754
9,0.40277606
10,0.20524002
11,0.46514259
12,0.58365343
13,1.05590258
14,0.12656415
15,1.21642786
16,0.20718153
17,0.42961391
18,0.72821844
19,0.07773871
20,0.55296166
21,1.53522907
22,1.53529389
23,1.30521458
24,0.48281172
25,0.86685605
26,1.31705528
27,0.00098184
28,0.67481288
29,0.85560909
30,1.00912126
31,0.38329370
32,0.54701710
33,1.61132725
34,0.12853958
35,1.33041402
36,0.94339736
37,1.59885492
38,0.93938677
39,0.64807622
40,1.55696127
41,0.96993045
42,0.96238537
43,1.34039605
44,0.55831118
45,0.96848640
46,1.27350501
47,0.35366104
48,0.39552665
49,1.21739639
50,1.37982036
51,1.13672926
52,1.03548598
53,0.21809484
54,1.36775458
55,1.58890123
56,1.42850930
57,0.85240463
58,0.20397135
59,0.71902803
60,1.48023133
61,1.09144903
62,0.24807569
63,1.53686163
64,1.05961863
65,1.23182959
66,0.17513457
67,0.97693842
68,1.27961019
69,0.26057036
70,0.44552071
71,1.40542794
72,0.85936149
73,1.25810090
74,1.24574584
75,0.84940360
76,0.68530417
77,1.19653421
78,0.60817748
79,1.09106782
80,0.14840086
81,1.20374450
82,1.23694582
83,1.34273884
84,0.81396158
85,1.32153451
86,0.35726220
87,0.02969902
88,1.43426113
89,0.20891606
90,0.37084347
91,0.45100630
92,0.03718704
93,0.38065383
94,0.65123933
95,0.27371600
96,1.48799220
97,0.09126207
98,0.46931170
99,0.34650761
100,0.86722166
101,0.13063100
102,0.87590138
103,0.26660247
104,1.22112069
105,0.62278351
106,0.59873228
107,1.38687180
108,0.26370981
109,0.83196972
110,1.17794017
111,0.78495318
112,1.60893659
113,1.60924662
114,0.12899382
115,1.53026263
116,1.43823499
117,0.17396709
118,1.22215056
119,0.54379570
120,0.42382061
121,0.85550445
122,0.13047214
123,1.27732518
124,1.55598212
125,0.46957480
126,1.59512825
127,1.51980332
128,0.71192232
129,0.74896620
130,1.04303967
131,0.10779259
132,0.33737246
133,0.90190022
134,0.58011184
135,0.82269452
136,0.28032070
137,1.54273716
138,0.69735207
139,0.38696078
140,0.07277795
141,0.93826554
142,0.66346690
143,1.10518298
144,1.12339092
145,0.10787907
146,0.16662528
147,0.73885686
148,0.69498224
149,0.68252109
150,0.85063729
151,0.71460223
152,1.36411863
153,0.95950142
154,0.47993387
155,0.64950872
156,0.37587413
157,0.91732569
158,1.40670182
159,1.04749283
160,1.48934576
161,1.22138501
162,0.95736653
163,1.34016489
164,1.08238401
165,0.02163510
166,1.04910821
167,1.24777615
168,1.25082718
169,0.45912610
170,0.28857620
171,0.00048955
172,0.37064061
173,0.30706039
174,0.46514626
175,0.15993272
176,0.29682740
177,0.20315531
178,0.38624116
179,0.64574738
180,1.31668430
181,1.48194642
182,0.95264112
183,0.82723153
184,0.78920111
185,1.52228148
186,1.43543068
187,1.02885575
188,0.56103636
189,1.35951365
190,1.53353124
191,0.80302399
192,0.31048004
193,0.78500528
194,0.53376793
195,0.11861936
196,1.03980242
197,0.97400648
198,0.93440931
199,0.15782902
200,1.08176924
201,0.68148359
202,0.52770611
203,0.53397269
204,0.72245526
205,0.86331407
206,1.29382672
207,0.95971150
