step,entropy
0,0.34966339
1,0.66396582
2,0.94656867
3,2.30584257
4,1.00616995
5,0.02250521
6,1.23246080
7,0.45385300
8,0.27566669
9,0.19826099
10,1.31067390
11,0.29043299
12,1.44899844
13,1.53539796
14,0.39631785
15,2.14937182
16,0.15590937
17,1.89401725
18,1.10961865
19,2.08397019
20,1.59303222
21,1.68174958
22,0.97250989
23,2.03687881
24,1.99109657
25,1.70839450
26,0.58079923
27,0.44304916
28,1.79140271
29,2.41100391
30,1.59569481
31,0.54619571
32,1.53185981
33,1.83231604
34,0.60739332
35,0.99636482
36,1.58698889
37,1.97196095
38,1.18427893
39,1.62238287
40,0.32450355
41,2.36685016
42,0.38065044
43,0.87260726
44,1.17848268
45,2.17879471
46,0.16768539
47,0.68451373
48,1.28324148
49,0.79623021
50,1.25373830
51,1.68156996
52,0.21413495
53,1.27653628
54,2.27251995
55,1.93597830
56,1.31319308
57,0.00205493
58,0.74816611
59,1.76106478
60,1.91235186
61,1.63031866
62,0.05567310
63,0.78394700
64,2.00211760
65,0.98053488
66,1.28095969
67,1.43045048
68,1.06073008
69,2.41614593
70,1.22764888
71,1.88711333
72,1.40169450
73,0.87979145
74,1.46139861
75,0.30301760
76,1.73285011
77,1.19554366
78,1.38917041
79,1.29065703
80,1.42233122
81,1.66213488
82,0.02161898
83,1.26641473
84,0.70245636
85,2.25085343
86,1.97136433
87,2.27886285
88,1.72216323
89,0.45580714
90,1.70775261
91,0.23437474
92,0.77292620
93,2.28399643
94,1.21992445
95,0.78752268
96,1.18033160
97,0.42399053
98,1.21194586
99,1.76953771
100,1.35364210
101,1.31093955
102,2.24567525
103,2.29805075
104,0.40877278
105,1.80646344
106,1.32554273
107,0.13290630
108,2.21842214
109,0.37478938
110,2.41819812
111,2.30610384
112,0.13594727
113,1.85832073
114,0.63997925
115,2.13504084
116,1.94750695
117,2.26686813
118,0.34280763
119,0.33372027
120,1.02076728
121,2.03096783
122,1.65379772
123,2.16209816
124,1.52740399
125,1.02073786
126,2.00708707
127,0.05977342
128,0.58702463
129,1.23924890
130,2.24895908
131,1.76428520
132,0.49349511
133,2.03652361
134,1.00758199
135,0.05660398
136,1.23506394
137,1.78389841
138,0.34695002
139,1.57432329
140,0.31986900
141,0.11084627
142,2.26722953
