step,entropy
0,0.00073597
1,0.00161373
2,0.00036280
3,0.00674894
4,0.00190325
5,0.00646019
6,0.00205430
7,0.00268947
8,0.00260216
9,0.00047620
10,0.00189095
11,0.01099604
12,0.00098177
13,0.00167783
14,0.00099795
15,0.00021082
16,0.00093773
17,0.00020710
18,0.00069884
19,0.00190119
20,0.00309486
21,0.00104656
22,0.00152297
23,0.00171358
24,0.00160409
25,0.00063802
26,0.00101110
27,0.00068658
28,0.00129530
29,0.00087036
30,0.00072001
31,0.00166926
32,0.00110275
33,0.00710139
34,0.00115196
35,0.00114356
36,0.00077459
37,0.01281843
38,0.00175636
39,0.00143703
40,0.00086194
41,0.01338675
42,0.00118218
43,0.00672442
44,0.00111005
45,0.00273416
46,0.00207354
47,0.00079119
48,0.00329232
49,0.00070050
50,0.00095316
51,0.00280583
52,0.00113619
53,0.00081161
54,0.00162919
55,0.00083033
56,0.00106487
57,0.00058609
58,0.00136030
59,0.00691191
60,0.00128784
61,0.00076128
62,0.00118820
63,0.00092596
64,0.00196093
65,0.00098028
66,0.00076108
67,0.00978624
68,0.00174919
69,0.00049565
70,0.00456339
71,0.00173000
72,0.00190541
73,0.00197979
74,0.00071915
75,0.00167762
76,0.00152339
77,0.00155966
78,0.00084346
79,0.00206213
80,0.00174783
81,0.00086145
82,0.00082249
83,0.00124036
84,0.01206856
85,0.00068296
86,0.00030710
87,0.00150143
88,0.00070858
89,0.00053590
90,0.01284132
91,0.00120529
92,0.01284732
93,0.00050728
94,0.00112861
95,0.00057094
96,0.00037524
97,0.00209941
98,0.00202217
99,0.00043967
100,0.00089595
101,0.00079428
102,0.00335443
103,0.00812531
104,0.00113280
105,0.00211577
106,0.09909869
107,0.01180429
108,0.00071401
109,0.00103099
110,0.01392463
111,0.00355922
112,0.00079312
113,0.00756946
114,0.00157760
115,0.00090635
116,0.00060366
117,0.00043369
118,0.00114270
119,0.00097675
120,0.00957903
121,0.00133923
122,0.00078703
123,0.00109305
124,0.77466140
125,0.00121519
126,0.00190647
127,0.00098892
128,0.01170767
129,0.00187629
130,0.00258184
131,0.00359032
132,0.00063219
133,0.00050341
134,0.00089781
135,0.00119893
136,0.00105625
137,0.00075551
138,0.00046473
139,0.00060261
140,0.00086103
141,0.00075961
142,0.00352367
143,0.00207141
144,0.00072913
145,0.00074118
146,0.00129233
147,0.01359296
148,0.00107152
149,0.00175597
150,0.00145184
151,0.00069991
152,0.00055881
153,0.00149579
154,0.00166191
155,0.00075732
156,0.00148090
157,0.00086493
158,0.00082460
159,0.00134709
160,0.00215625
161,0.00102882
162,0.00155080
163,0.01451227
164,0.00078815
165,0.00135781
166,0.00099901
167,0.00429863
168,0.00132147
169,0.00053228
170,0.00068085
171,0.00200451
172,0.00030196
173,0.00939915
174,0.00069974
175,0.00071288
176,0.00085886
177,0.00056863
178,0.00271586
179,0.00087092
180,0.00372106
181,0.00161300
182,0.00092857
183,0.00111831
184,0.00082769
185,0.00117669
186,0.00346281
187,0.00083859
188,0.00112797
189,0.00088701
190,0.00342267
191,0.00012360
192,0.00467617
193,0.96244508
194,0.00070637
195,0.00075108
196,0.00089664
197,0.00018641
198,0.00076798
199,0.00113803
200,0.00301299
201,0.00046643
202,0.00581351
203,0.00120236
204,0.00403804
205,0.00127879
206,0.00150777
207,0.00061850
208,0.00195975
209,0.00119922
210,0.00053970
211,0.00080025
212,0.00096517
213,0.00208171
214,0.01401209
215,0.00199317
216,0.00093450
217,0.00148717
218,0.00075488
219,0.00156065
220,0.00066463
221,0.00199605
222,0.00746343
223,0.00105815
224,0.00147829
225,0.00358142
226,0.00041923
227,0.00115781
228,0.01415766
229,0.00364318
230,0.00078123
231,0.00126842
232,0.00212317
233,0.00068614
234,0.00036257
235,0.00036316
236,0.00083623
237,0.00065889
238,0.01454422
239,0.00272812
240,0.00077243
241,0.00090437
242,0.00074538
243,0.00052210
244,0.00106832
245,0.00059355
246,0.00084464
247,0.00152838
248,0.00060582
249,0.00073731
250,0.00146311
251,0.00074893
252,0.00056299
253,0.00087004
254,0.00276143
255,0.00048129
256,0.00059983
257,0.00124758
258,0.00769842
259,0.00115037
260,0.00700744
261,0.00303775
262,0.00172454
263,0.00097611
264,0.00151413
265,0.00105771
266,0.00136120
267,0.00142244
268,0.00103389
269,0.00051029
270,0.00430770
271,0.00119173
272,0.00127743
273,0.00078591
274,0.00024501
275,0.00058311
276,0.00098975
277,0.00033087
278,0.00776303
279,0.00182762
280,0.00086553
281,0.00121041
282,0.00048791
283,0.00105196
284,0.00178626
285,0.00172425
286,0.00151434
287,0.00072271
288,0.00141457
289,0.00126759
290,0.00086285
291,0.00189677
292,0.00195797
293,0.00116590
294,0.00079922
295,0.00127404
296,0.00126482
297,0.00095404
298,0.00358490
299,0.01441382
300,0.00126672
301,0.01390067
302,0.00044821
303,0.00679913
