step,entropy
0,0.77207880
1,0.42777479
2,2.15544011
3,2.40699554
4,1.13701283
5,0.81083512
6,0.11779700
7,0.09144145
8,0.97412288
9,2.30636202
10,1.81167262
11,0.86599726
12,2.40008785
13,1.06306751
14,0.68631091
15,1.05710580
16,0.52454234
17,2.19578031
18,0.89550975
19,1.63133447
20,0.96461553
21,2.23567768
22,1.59268770
23,1.21056679
24,0.32769083
25,2.23613695
26,1.35576285
27,0.70678992
28,2.17666078
29,0.13504835
30,0.77874695
31,1.33099914
32,0.84255594
33,1.18201192
34,0.65537881
35,0.32258392
36,0.09144789
37,0.39092011
38,2.36265169
39,1.42663477
40,1.21232267
41,0.95290524
42,1.75641456
43,0.35029275
44,0.68466748
45,1.62621029
46,1.18778880
47,1.90931461
48,2.22421974
49,2.04140812
50,0.45677131
51,0.22685377
52,0.42016024
53,1.94263088
54,2.26567555
55,2.29447870
56,0.73942357
57,2.08347765
58,1.32952929
59,2.03996833
60,1.35960063
61,0.36178087
62,0.19648150
63,2.37324454
64,1.05574052
65,0.86909934
66,0.88343534
67,0.93954360
68,2.34294259
69,0.15553710
70,0.29525833
71,1.95780581
72,1.36219056
73,0.31875020
74,0.08551261
75,0.55600655
76,0.64668784
77,0.03531537
78,0.53581617
79,1.83054054
80,2.12089496
81,2.22701132
82,0.96676461
83,0.79197813
84,2.47896312
85,1.90745001
86,1.33229746
87,0.63171501
88,0.79666816
89,1.27778481
90,1.34402630
91,0.03399051
92,2.37865158
93,1.42713834
94,1.46073686
95,0.52436360
96,1.89665725
97,1.82792640
98,0.23599652
99,1.47520596
100,1.63189175
101,2.07164378
102,0.51102546
103,2.17593661
104,1.14419577
105,0.23938227
106,0.26193732
107,0.49048076
108,0.70108207
109,1.23078222
110,1.85640452
111,0.46301448
112,2.46109022
113,0.40052804
114,1.48607391
115,2.30313510
116,2.06405547
117,1.60634442
118,1.77394978
119,0.33280463
120,0.02403494
121,1.07643274
122,0.22201602
123,0.88702893
124,0.55478787
125,2.27191239
126,2.18193933
127,2.03042577
128,1.77011020
129,0.38205777
130,0.11999198
131,1.62121647
132,1.59238371
133,0.91596581
134,1.17197702
135,1.21279189
136,0.59491505
137,0.77896933
138,1.03736198
139,1.49549761
140,2.36977376
141,1.33510526
142,1.81280158
143,2.00081943
144,0.28149075
145,1.61932434
146,1.19534142
147,1.41926603
148,0.09532243
149,2.24679534
150,2.36224915
151,0.00871049
152,0.52763732
153,0.44682082
154,1.93711168
155,1.48285609
156,0.43972896
157,2.01809930
158,0.87642355
159,1.14264825
160,0.96030020
161,1.29269951
162,1.19046167
163,0.68083493
164,1.05265011
165,2.25205481
166,1.24686829
167,2.27201078
168,1.36396954
169,1.90615298
170,0.72795842
171,1.95969492
172,0.65539210
173,0.04854688
174,0.39856204
175,0.05376046
176,2.34806422
177,2.47925114
178,1.88982222
179,0.26815260
180,2.22877065
181,1.84407031
182,0.82378861
183,1.24534052
184,1.64073169
185,0.05970467
186,1.24351333
187,1.81585481
188,0.46673201
189,1.10033695
190,1.32034273
191,1.82371382
192,2.39118068
193,2.10314828
194,1.54096518
195,1.44705754
196,1.49551661
197,1.35170131
198,0.14725224
199,1.73131545
200,1.77604176
201,1.27063475
202,2.15796916
203,1.66720357
204,0.89920714
205,0.04890484
206,0.14675334
207,0.87226684
208,1.14574344
209,0.41378991
210,0.46946644
211,0.57082493
212,1.93515017
213,1.91227804
214,0.94947186
215,0.42740897
216,0.27504541
217,0.21609162
218,0.97014930
219,0.11298818
220,0.82723603
221,2.38394017
222,1.25829873
223,2.03960340
224,0.32055803
225,0.66470699
226,2.34678445
227,0.95099141
228,1.60762600
229,2.42012090
230,1.36560759
231,0.75710087
232,1.31890063
