step,entropy
0,0.00050434
1,0.00383396
2,0.00074012
3,0.00976540
4,0.00193248
5,0.00069343
6,0.00192291
7,0.00030698
8,0.00083085
9,0.00398589
10,0.00110727
11,0.00276155
12,0.00240657
13,0.00237004
14,0.00156939
15,0.00144947
16,0.00355338
17,0.00150488
18,0.00148979
19,0.00076318
20,0.00171368
21,0.00174262
22,0.00296146
23,0.00061016
24,1.17016831
25,0.00160739
26,0.00207721
27,0.00086792
28,0.01599171
29,0.00205904
30,0.00166833
31,0.01187676
32,0.00092609
33,0.00178499
34,0.00115457
35,0.00823014
36,0.00175176
37,0.00147228
38,0.00142685
39,0.00146351
40,0.00113343
41,0.00298595
42,0.00149347
43,0.00176701
44,0.01445791
45,0.00066191
46,0.00111422
47,0.00089571
48,0.00258493
49,0.00117381
50,0.00184407
51,0.00120655
52,0.00137133
53,0.00221414
54,0.00091647
55,0.00134330
56,0.00160140
57,0.00073825
58,0.00127936
59,0.00090242
60,0.00801006
61,0.00259046
62,0.00074440
63,0.45487427
64,0.00182008
65,0.00256475
66,0.00175813
67,0.00184062
68,2.26259096
69,0.00931866
70,0.00056506
71,0.00167709
72,0.00176537
73,0.00150462
74,0.00153414
75,0.00163370
76,0.00202564
77,0.00083601
78,0.00203001
79,0.00170105
80,0.00191467
81,0.00161661
82,0.00196172
83,0.00281236
84,0.00412682
85,0.00131083
86,0.00136712
87,0.00090427
88,0.00251835
89,0.00168998
90,0.00134346
91,0.00179479
92,0.00106802
93,0.00144097
94,0.00176856
95,0.00104907
96,0.00172845
97,0.00177660
98,0.00077974
99,0.00119499
100,0.03016437
101,0.00082778
102,0.00626658
103,0.02714469
104,0.00276427
105,0.00076057
106,0.00076850
107,0.00644827
108,0.00160301
109,0.00185761
110,0.06308206
111,0.00091832
112,0.00049820
113,0.00948138
114,0.00225971
115,0.00839247
116,0.00897301
117,0.00337088
118,0.03129946
119,0.00154973
120,0.00328708
121,0.01076852
122,0.00174398
123,0.00327957
124,0.00114413
125,0.07775662
126,0.00156823
127,0.00596074
128,0.00175704
129,0.00054571
130,0.00531117
131,0.00248828
132,0.00205916
133,0.00137753
134,1.10909129
135,0.00108365
136,0.00076325
137,0.00170737
138,0.00208801
139,0.00327847
140,0.00158243
141,0.00280678
142,0.00085621
143,0.00097184
144,0.00207069
145,0.00104263
146,0.00383927
147,0.00266518
148,0.00178481
149,0.00105922
150,0.00289678
151,0.00395415
152,0.00175452
153,0.00188117
154,0.00875837
155,0.02823427
156,0.00105368
157,0.00200659
158,0.00224411
159,0.00143184
160,0.00106479
161,0.00186724
162,0.00204654
163,0.00202135
164,0.00150534
165,0.00148919
166,0.00102633
167,0.00961808
168,0.00179782
169,0.00111539
170,0.00215893
171,0.00169903
172,0.00857337
173,0.00120452
174,0.00064320
175,0.00174662
176,0.00068808
177,0.00018511
178,0.00170834
179,0.00089313
180,0.00066200
181,0.00128395
182,0.00098677
183,0.00165891
184,0.00419430
185,0.00118046
186,0.07779023
187,0.00018674
188,0.00135092
189,0.00112624
190,0.00175495
191,0.00116396
192,2.23458015
193,0.00307259
194,0.00169051
195,0.00381121
196,0.00198767
197,0.00166638
198,0.00062190
199,0.00127938
200,0.00227131
201,0.00201543
202,0.00684226
203,0.00174543
204,0.00093021
205,0.00108854
206,0.00035363
207,0.00181206
208,0.00246280
209,0.00086643
210,0.00231237
211,0.00105972
212,0.00148746
213,0.00158648
214,0.00182309
215,0.00141601
216,0.37663765
217,0.00135805
218,0.00219173
219,0.00752802
220,0.00153116
221,0.00397044
222,0.00041709
223,0.00185384
224,0.00097321
225,0.00204341
226,0.00223997
227,0.00318602
228,0.00118115
229,0.00183100
230,0.00152299
231,0.00159030
232,0.00138718
233,0.00065021
234,0.00321125
235,0.00098741
236,0.00079193
237,0.00112389
238,0.00089052
239,0.00178990
240,0.00229966
241,0.00237542
242,0.00335694
243,0.00187600
244,0.00849695
245,0.00280186
246,0.00276960
247,0.00163438
248,0.00218599
249,0.00292932
250,0.00136127
251,0.00564282
252,0.00155739
253,0.00216274
254,0.00109949
255,2.23330380
256,0.00094938
257,0.00251333
258,0.00359885
259,0.00249986
260,0.00357528
261,0.00140229
262,0.00107016
263,0.00090138
264,0.00179916
265,0.00220619
266,0.00125282
267,0.00247578
268,0.00062233
269,0.00286412
270,0.00241431
271,0.01865387
272,0.00474533
273,0.01573456
274,0.00106208
275,0.00136427
276,0.00192274
277,0.00179826
278,0.00111567
279,0.00110370
280,0.00151414
281,0.00254856
282,0.00230913
283,0.00219383
284,0.01729329
285,0.00322022
286,0.01008830
287,0.00167151
288,0.28867352
289,0.00233877
290,0.00172738
291,0.00078608
292,0.00092560
293,0.00253134
294,0.00750364
295,0.00192126
296,0.00102704
297,0.00110203
298,0.00201868
299,0.00077428
300,0.00192296
301,0.00057022
302,0.00090042
303,0.00093002
304,0.02889974
305,0.00087007
306,0.80102382
307,0.00089200
308,0.01627499
309,0.00110963
310,0.00267949
311,0.00097824
312,0.00061626
313,0.00178419
314,0.00226077
315,0.00072561
316,0.00046998
317,0.00078384
318,0.00272687
319,0.00204257
320,0.00218963
321,0.00104727
322,0.00594040
323,0.00166733
324,0.00143283
325,0.00181432
326,0.00046983
327,0.00075632
