step,entropy
0,0.00255549
1,0.00041825
2,0.00240659
3,0.00181107
4,0.00181568
5,0.00000476
6,0.00214937
7,0.00271802
8,0.00116066
9,0.00158854
10,0.00189758
11,0.00249005
12,0.02136223
13,0.00484024
14,0.00172130
15,0.00147057
16,0.00255392
17,0.00529400
18,0.00325017
19,0.00202143
20,0.00200444
21,0.00149168
22,0.00234358
23,0.00021610
24,2.18920036
25,0.00452150
26,0.00187489
27,0.00161179
28,0.00587811
29,0.00018475
30,0.00210786
31,0.41116015
32,0.00240483
33,0.00404872
34,0.00269651
35,0.00223945
36,0.00973225
37,0.00583515
38,0.00322636
39,0.00025376
40,0.00162453
41,0.00176876
42,0.00144576
43,0.00428582
44,0.00342518
45,0.00594044
46,0.00214405
47,0.00148272
48,0.00267461
49,0.00510178
50,0.00453071
51,0.00187447
52,0.00260414
53,0.00399767
54,0.00488038
55,0.00451505
56,0.00000515
57,0.00182107
58,0.00283766
59,0.00621880
60,0.00279002
61,0.00216755
62,0.00307424
63,0.00222893
64,0.00322330
65,0.00563137
66,0.00333119
67,0.00410923
68,1.80105638
69,0.00205785
70,1.33302625
71,0.00241489
72,0.00208878
73,0.00424796
74,0.00143076
75,0.00246660
76,0.00259957
77,0.00189391
78,0.00341685
79,0.00043035
80,0.00372657
81,0.00050333
82,0.00000419
83,0.00188797
84,0.00897737
85,0.00058817
86,0.00683552
87,0.00285395
88,0.00183796
89,0.00288228
90,0.00050431
91,0.00050682
92,0.00244039
93,0.00277666
94,0.00035511
95,0.00265795
96,0.00000447
97,0.00374341
98,0.00330750
99,0.00704255
100,0.00186058
101,0.00910350
102,0.00395984
103,0.00152297
104,0.00473132
105,0.00202413
106,0.00275548
107,0.00280365
108,0.00147921
109,0.00301946
110,2.43475857
111,0.00054002
112,0.00002920
113,0.00470626
114,0.01867106
115,0.00000512
116,0.00206735
117,0.00330087
118,0.00263232
119,0.53889396
120,0.00094595
121,0.00344566
122,0.00507191
123,0.00266875
124,0.00207216
125,0.78499610
126,0.00721672
127,0.00042561
128,0.00001248
129,0.00127989
130,0.00696423
131,0.00259642
132,0.00132343
133,0.00143329
134,0.02175709
135,0.00502633
136,0.00325536
137,0.00283062
138,0.00282258
139,0.00000506
140,0.00144342
141,0.00029915
142,0.00186513
143,0.00533419
144,0.00176233
145,0.00207860
146,0.00046673
147,0.00310395
148,0.00147712
149,0.00235873
150,0.00002216
151,0.00235239
152,0.00460960
153,0.00307648
154,0.00232240
155,0.00415365
156,0.00217993
157,0.00451500
158,0.00328159
159,0.00322915
160,0.00036991
161,0.00177606
162,0.00318209
163,0.00337086
164,0.00187674
165,0.00227472
166,0.00491569
167,0.00128125
168,0.00298544
169,0.00429321
170,0.00027116
171,0.00340939
172,0.00427214
173,0.00213958
174,0.00162084
175,0.00017142
176,0.00019365
177,0.00002185
178,0.00387459
179,0.00125802
180,0.00188387
181,0.00533797
182,0.00160264
183,0.00232971
184,0.00426755
185,0.00159109
186,0.45501665
187,0.00679913
188,0.00489322
189,0.00156780
190,0.00116775
191,0.00338639
192,0.87156733
193,0.00123394
194,0.00300751
195,0.00187529
196,0.00039954
197,0.00169300
198,0.00182428
199,0.00201966
200,0.00337224
201,0.00376672
202,0.00026817
203,0.00899060
204,0.00120466
205,0.00113536
206,0.21864604
207,0.00146047
208,0.00266636
209,0.00761557
210,0.00095728
211,0.00128480
212,0.00328684
213,0.00130897
214,0.00169671
215,0.00295990
216,0.00110357
217,0.00250981
218,0.00034631
219,0.00027107
220,0.00050280
221,0.00288190
222,0.00263098
223,0.00153193
224,0.00262406
225,0.00196953
226,0.00298080
227,0.00171428
228,0.00180008
229,0.00256680
230,0.00885043
231,0.00196524
232,0.00295852
233,0.00077089
234,0.00125419
235,0.00090551
236,0.00133825
237,0.00990226
238,0.00316872
239,0.00399736
240,0.00293570
241,0.01547513
242,0.00015725
243,0.00379344
244,0.01254450
245,0.00086794
246,0.00353557
247,0.00119585
248,0.00000562
249,0.00418586
250,0.00210022
251,0.00252395
252,0.00313409
253,0.00000540
254,0.00257178
255,0.36538832
256,0.00424479
257,0.00173409
258,0.00285982
259,0.00705081
260,0.00220213
261,0.00254830
262,0.00159998
263,0.00252979
264,0.00415608
265,0.00206565
266,0.00277347
267,0.00043483
268,0.00312562
269,0.00184548
270,0.00482274
271,0.00029343
272,0.00305131
273,0.00209366
274,0.00001641
275,0.00176921
276,0.00436385
277,0.00264367
278,0.00307953
279,0.00312652
280,0.00185536
281,0.00178147
282,0.00075520
283,0.00187398
284,0.00269565
285,0.00270658
286,0.00699348
287,0.00094619
288,0.00079624
289,0.00586124
290,0.01811124
291,0.00649160
292,0.00125509
293,0.00287728
294,0.00424686
295,0.00287109
296,0.00164993
297,0.00338211
298,0.00017568
299,0.00167472
300,0.00426530
301,0.30973669
302,0.00394294
303,0.00206027
304,0.00735380
305,0.00371392
306,0.72369352
307,0.00171427
308,0.00410722
309,0.00260156
310,0.00037323
311,0.00000680
312,0.00007111
313,0.00125516
314,0.00204455
315,0.00024448
316,0.00210226
317,0.00522148
318,0.00393903
319,0.00610321
320,0.00161025
321,0.00000457
322,0.00480655
323,0.00226182
324,0.00186725
325,0.00138445
326,0.00020106
327,0.00410929
328,0.00603153
329,0.00255750
330,0.00018209
331,0.00153315
332,0.00170168
333,0.00368316
334,0.00306433
335,0.00357488
336,0.00151194
337,0.00419904
338,0.00250304
339,0.00194780
340,0.00245285
341,0.00308521
342,0.00234344
343,0.00181381
344,0.00283341
345,0.00123658
346,0.00364056
347,0.00519220
348,0.00751810
349,0.00193200
350,0.00639187
351,0.00239297
352,0.00230482
353,0.00227572
354,0.00171649
355,0.00232934
356,0.00194962
357,0.00229811
358,0.02240447
359,0.00401390
360,0.00420489
361,0.00443437
362,0.00158176
363,1.04410378
364,0.00187671
365,0.00651315
366,0.00043412
367,0.00206588
368,0.00166879
369,0.00266505
370,0.00282896
371,0.00256378
372,0.00169496
373,0.00532681
374,0.00238351
375,0.00002078
376,0.00448230
377,0.00262734
378,0.00259284
379,0.00223523
380,0.00479036
381,0.00227065
382,0.00027090
383,0.00192567
384,0.00160952
385,0.00142038
386,0.00000501
387,0.00188520
388,0.00285883
389,0.00198433
390,0.00313300
391,0.00316245
392,0.00215400
393,0.00211743
394,0.00194493
395,0.00187522
396,0.00262632
397,0.00272472
398,0.00300629
399,0.00986034
400,0.00292075
401,0.00802702
402,0.00208801
403,0.00031252
404,0.00243609
405,0.00535013
406,0.00022817
407,0.00127496
408,0.00118750
409,0.00204861
410,0.00054497
411,0.00251738
412,0.00407993
413,0.00175102
414,0.00379282
415,0.00061509
416,0.00234184
417,0.23033439
418,0.00290791
419,0.00537366
420,0.00403571
421,0.00365604
422,0.00041712
423,0.00158010
424,0.00276827
425,0.00124098
426,0.00202428
427,0.00231233
428,0.00107312
429,0.99046082
430,0.92027827
431,0.00307720
432,0.00066197
433,0.00127446
434,0.00261602
435,0.00211963
436,0.44228182
437,0.00502016
438,0.00259392
439,0.00276336
440,0.00342161
441,0.00179838
442,0.01605594
443,0.00155688
444,0.00237487
445,0.00168630
446,0.00227579
447,0.00079340
448,0.00356112
449,0.00541736
450,0.00370419
451,0.00228983
452,0.00302958
453,0.00322362
454,0.21798083
455,0.00242849
456,0.00410473
457,0.00247479
458,0.53312643
459,0.00297278
460,0.00188349
461,0.00212591
462,0.00000503
463,0.00673988
464,0.00636729
465,0.00028374
466,0.00073390
467,0.00460189
468,0.00422957
469,0.00185869
470,0.00229723
471,0.00469200
472,0.00364997
473,0.00252276
474,0.00038575
475,0.00203683
476,0.00248641
477,0.00249003
478,0.00354381
479,0.00161441
480,0.00360537
481,0.91051798
482,0.00422778
483,0.00021518
484,0.00326225
485,0.00000442
486,0.00468406
487,0.00208401
488,0.00303276
489,0.00245453
490,0.00177336
491,0.11810033
492,0.18136953
493,0.00135048
494,0.00181448
495,0.00036515
496,0.00223864
497,0.00584746
498,0.00089640
499,0.00116229
500,0.00229662
501,0.00117544
502,0.00305086
503,0.00233839
504,0.00158376
505,0.00163918
506,0.00716665
507,1.14259075
508,0.01658833
509,0.00151254
510,0.00156543
511,0.00051704
512,0.00716655
513,0.00262472
514,0.00213436
515,0.00139716
516,0.00224874
517,0.00778591
518,0.00355176
519,0.00173070
