turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,1.5154406747505023
0,1,gen,12522,1.4457321121874354
0,2,gen,5193,1.4272019747093199
0,3,gen,264,1.4554030256200097
0,4,gen,882,1.3967250729559924
0,5,gen,11,1.6247494891846048
0,6,gen,1052,1.4639232405544118
0,7,gen,572,1.4681081948252988
0,8,gen,264,1.3928090046866373
0,9,gen,326,1.4395773453084788
0,10,gen,57909,1.709708015530448
0,11,gen,53416,1.5727117803706676
0,12,gen,6941,1.4995845806509425
0,13,gen,7607,1.3603706279471806
0,14,gen,13,1.3930481450810632
0,15,gen,1260,1.4525827556928024
0,16,gen,12163,1.427352413942413
0,17,gen,389,1.565387243358739
0,18,gen,264,1.4179103737589607
0,19,gen,2613,1.440724684108427
0,20,gen,12922,1.4453910711965203
0,21,gen,22865,1.4685641465268606
0,22,gen,553,1.4239253483615297
0,23,gen,4258,1.3930489559843746
0,24,gen,11007,1.4852148252770891
0,25,gen,782,1.4258391285393668
0,26,gen,20520,1.3065414607888495
0,27,gen,13,1.3915029715419274
0,28,gen,1260,1.2704478737048273
0,29,gen,7391,1.3818972890953536
0,30,gen,806,1.393243810304143
0,31,gen,2849,1.4551949553693202
0,32,gen,10282,1.269580964266583
0,33,gen,279,1.264632423769921
0,34,gen,326,1.3912926563195152
0,35,gen,57909,1.4813976273321678
0,36,gen,304,1.5078389133773373
0,37,gen,1661,1.530606171559322
0,38,gen,3238,1.338397279450406
0,39,gen,1973,1.4584642867398703
0,40,gen,323,1.4511019289625544
0,41,gen,806,1.5130944844482663
0,42,gen,21461,1.432091694385479
0,43,gen,3272,1.4464319405869972
0,44,gen,16210,1.4937807315461835
0,45,gen,279,1.4629716936091246
0,46,gen,20520,1.5649385190983214
0,47,gen,624,1.448632385947584
0,48,gen,3966,1.3569105184291281
0,49,gen,13458,1.459833134167061
0,50,gen,88,1.6742795010922111
0,51,gen,3729,1.5112991402865636
0,52,gen,11,1.4938313328946482
0,53,gen,438,1.439760798352517
0,54,gen,7607,1.440030959038102
0,55,gen,572,1.3224406303607201
0,56,gen,3272,1.3584313254313194
0,57,gen,16210,1.3674999422985794
0,58,gen,279,1.4186091961455223
0,59,gen,20520,1.5710859650243842
0,60,gen,11,1.507077234512417
0,61,gen,566,1.3470054270556397
0,62,gen,29552,1.4292138592332988
0,63,gen,264,1.495216002596583
0,64,gen,8284,1.4583031280402319
1,65,prefill_end,-1,1.58615418409852
1,66,gen,32631,1.6309110582655566
1,67,gen,1730,1.4981990852482474
1,68,gen,264,1.302658096285452
1,69,gen,19046,1.4892786981091606
1,70,gen,6524,1.4541086803921246
1,71,gen,304,1.57128994918781
1,72,gen,279,1.43205433569464
1,73,gen,13458,1.4935670518991089
1,74,gen,13,1.4755438283187146
1,75,gen,27368,1.5387234787176185
1,76,gen,11,1.511357736009684
1,77,gen,566,1.501982080927048
1,78,gen,11105,1.6142413837316554
1,79,gen,264,1.43688524447618
1,80,gen,2415,1.4305410507473013
1,81,gen,6388,1.4360769084488965
1,82,gen,311,1.3280881732003977
1,83,gen,264,1.3457578857002488
1,84,gen,8177,1.4547773836668556
1,85,gen,31626,1.4997065752179168
1,86,gen,13,1.363032551352005
1,87,gen,576,1.531623702938503
1,88,gen,6524,1.3998244760079277
1,89,gen,1083,1.3344787869852224
1,90,gen,18683,1.4019135920786863
1,91,gen,1435,1.5802596592149376
1,92,gen,315,1.5657481538284808
1,93,gen,279,1.4625472179659462
1,94,gen,35964,1.5436992697005525
1,95,gen,429,1.4508794957567062
1,96,gen,10962,1.642110236538535
1,97,gen,8305,1.576804931223532
1,98,gen,13,1.443150733040442
1,99,gen,151645,1.578439189156319
