turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,1.387108015155869
0,1,gen,12522,1.4100182475169292
0,2,gen,5193,1.520242223659357
0,3,gen,264,1.5377483056262842
0,4,gen,882,1.3671373411152719
0,5,gen,11,1.5153214550126417
0,6,gen,1052,1.35421252910396
0,7,gen,572,1.443558133269752
0,8,gen,264,1.348489100581495
0,9,gen,326,1.3740886137820794
0,10,gen,57909,1.3442986974617595
0,11,gen,53416,1.398903432394005
0,12,gen,6941,1.4301218987608524
0,13,gen,7607,1.314924395750486
0,14,gen,13,1.441302451428485
0,15,gen,1260,1.345160010207913
0,16,gen,12163,1.415033599345814
0,17,gen,389,1.5587265217764152
0,18,gen,264,1.5543856062675574
0,19,gen,2613,1.672470552566645
0,20,gen,12922,1.4487503605250438
0,21,gen,22865,1.462063583933909
0,22,gen,553,1.6153134052410656
0,23,gen,4258,1.2868985559469674
0,24,gen,11007,1.4622702428312682
0,25,gen,782,1.3260473050243924
0,26,gen,20520,1.5029679242454468
0,27,gen,13,1.3293904272798969
0,28,gen,1260,1.4195478804159012
0,29,gen,7391,1.4634168843112705
0,30,gen,806,1.5348792635296815
0,31,gen,2849,1.5836278217447641
0,32,gen,10282,1.3921732779979752
0,33,gen,279,1.2833069807868247
0,34,gen,326,1.388884320379954
0,35,gen,57909,1.3621275789492941
0,36,gen,304,1.4494985519035404
0,37,gen,1661,1.58731274811851
0,38,gen,3238,1.5406312148651446
0,39,gen,1973,1.4909280205395543
0,40,gen,323,1.4002353877588478
0,41,gen,806,1.4818882086529084
0,42,gen,21461,1.5378390463287104
0,43,gen,3272,1.3237666230802585
0,44,gen,16210,1.5217535561328004
0,45,gen,279,1.4627347811701348
0,46,gen,20520,1.3508163305500094
0,47,gen,624,1.240643655903202
0,48,gen,3966,1.4710535051027083
0,49,gen,13458,1.4824874919860762
0,50,gen,88,1.4753324209462078
0,51,gen,3729,1.3731541724621135
0,52,gen,11,1.4160690345138205
0,53,gen,438,1.398449062520741
0,54,gen,7607,1.5751139501499063
0,55,gen,572,1.4635333704059783
0,56,gen,3272,1.5599385598351836
0,57,gen,16210,1.4742890742770765
0,58,gen,279,1.4454002598423688
0,59,gen,20520,1.4145902639492876
0,60,gen,11,1.414459587145039
0,61,gen,566,1.5919349506205982
0,62,gen,29552,1.568980422801855
0,63,gen,264,1.5043007515609215
0,64,gen,8284,1.5145419218570706
1,65,prefill_end,-1,1.4934874251424903
1,66,gen,32631,1.4797762470230378
1,67,gen,572,1.537325460405076
1,68,gen,304,1.4611803994358215
1,69,gen,264,1.5582498135798106
1,70,gen,2272,1.4402558924580005
1,71,gen,61899,1.576096618899099
1,72,gen,6534,1.572310710670025
1,73,gen,979,1.311314868906595
1,74,gen,264,1.3013623325370844
1,75,gen,13458,1.573996660755472
1,76,gen,4201,1.5824506265861402
1,77,gen,279,1.3920115341296173
1,78,gen,12922,1.537321142988357
1,79,gen,13,1.5075017339941246
1,80,gen,151645,1.4507599007368452
