turn,step,phase,token_id,fisher_value
0,0,prefill_end,-1,1.6363257336337065
0,1,gen,96183,1.6464891651203015
0,2,gen,259,1.6748463394968784
0,3,gen,3341,1.8138724670798692
0,4,gen,525,1.9041757801956598
0,5,gen,8881,1.8466588053931907
0,6,gen,553,1.5550852119634009
0,7,gen,279,1.4076236712381456
0,8,gen,69919,1.500643139784883
0,9,gen,6815,1.626282471670359
0,10,gen,315,1.6919504679270463
0,11,gen,279,1.5495260823418677
0,12,gen,17788,1.6927543517872374
0,13,gen,323,1.7850373149761696
0,14,gen,279,1.4160117225144933
0,15,gen,7015,1.874759691797283
0,16,gen,389,1.9165631822123332
0,17,gen,279,1.7366312958791341
0,18,gen,9237,1.5532087492924556
0,19,gen,594,1.8230872712645092
0,20,gen,53180,1.9650533706202171
0,21,gen,13,1.7112629715874283
0,22,gen,576,1.8408531029717223
0,23,gen,9237,1.6778312077764883
0,24,gen,594,1.5114686892582445
0,25,gen,12695,1.8463294906215597
0,26,gen,1083,1.6002524942535508
0,27,gen,11088,1.7407591214759197
0,28,gen,264,1.9503647376786826
0,29,gen,3476,1.8762244800669077
0,30,gen,304,1.8160768771029776
0,31,gen,6825,1.7721359581273153
0,32,gen,85459,1.81872380776183
0,33,gen,8437,1.7084840233890572
0,34,gen,13,1.6215280626461162
0,35,gen,576,1.8141448702818026
0,36,gen,69919,1.8496404409752283
0,37,gen,5344,1.4948131103298368
0,38,gen,315,1.7920117404012
0,39,gen,279,1.3913015439371683
0,40,gen,17788,1.5931388040961525
0,41,gen,323,1.731778703348886
0,42,gen,7015,1.5094222279688012
0,43,gen,11137,1.6708892915323814
0,44,gen,279,1.7090467844559667
0,45,gen,53180,1.6826445696220498
0,46,gen,311,1.7963329732465876
0,47,gen,7028,1.4563032437518189
0,48,gen,709,1.4905892676293182
0,49,gen,700,1.6690903339302594
0,50,gen,389,1.629241565719702
0,51,gen,279,1.724548918179734
0,52,gen,3108,1.784467304287697
0,53,gen,315,1.7216108882637768
0,54,gen,279,1.6068607374071868
0,55,gen,9237,1.4992131521130825
0,56,gen,12880,1.5915869485045728
0,57,gen,279,1.6991130383604176
0,58,gen,17788,1.7967451610030458
0,59,gen,323,2.0027681393201338
0,60,gen,279,1.578775115144028
0,61,gen,7015,1.7955755105688649
0,62,gen,11,1.5923881008448235
0,63,gen,6825,1.7201722958570014
0,64,gen,1550,1.7073632783579926
1,65,prefill_end,-1,1.5278628932895952
1,66,gen,9454,1.6575329930858944
1,67,gen,11,1.7668458850626318
1,68,gen,279,1.6798281485050446
1,69,gen,8059,1.7736895065148648
1,70,gen,1558,1.8005941069540483
1,71,gen,16792,1.8502715860444243
1,72,gen,311,1.8153182934184733
1,73,gen,279,1.5077457337510987
1,74,gen,259,2.039559282061142
1,75,gen,3341,1.9504500209636557
1,76,gen,13,1.4608554055844825
1,77,gen,576,1.6006238743635512
1,78,gen,69919,1.629530979748253
1,79,gen,6815,1.640559852702403
1,80,gen,315,1.5880818213068537
1,81,gen,279,1.4882134453487075
1,82,gen,8059,1.5421356441603724
1,83,gen,389,1.674474302472411
1,84,gen,279,1.8834986532163103
1,85,gen,9237,1.4975890348451257
1,86,gen,594,1.8105807031581858
1,87,gen,53180,1.63222642543928
1,88,gen,374,1.626595272973744
1,89,gen,1753,1.7195105036868414
1,90,gen,16245,1.8775069471903956
1,91,gen,1091,1.708505455244126
1,92,gen,429,1.6477350349493527
1,93,gen,315,1.460704501429103
1,94,gen,279,1.7785202546605345
1,95,gen,17330,1.3293667500984667
1,96,gen,11,1.6938104933455556
1,97,gen,714,1.6510810452682987
1,98,gen,279,1.4410336882388612
1,99,gen,17330,1.5536502336192304
1,100,gen,594,1.881669778051394
1,101,gen,6815,1.6587472057876216
1,102,gen,374,1.649349339890756
1,103,gen,1753,1.987198520418974
1,104,gen,8131,1.8373303525016038
1,105,gen,1576,1.6402076427016334
1,106,gen,432,1.5800628050924275
1,107,gen,374,1.6994556489627344
1,108,gen,1753,1.6457275895857373
1,109,gen,12128,1.6718465799003106
1,110,gen,311,1.4904895692305724
1,111,gen,279,1.635331654189227
1,112,gen,9237,1.859381942335908
1,113,gen,13,2.0029872401485496
1,114,gen,576,1.6697105295944952
1,115,gen,8059,1.4453252200162205
1,116,gen,594,1.787874517270495
1,117,gen,69919,1.545453423057953
1,118,gen,5344,1.2689930464771333
1,119,gen,374,1.6634237730691201
1,120,gen,803,1.512158869538641
1,121,gen,5089,1.6225741330048504
1,122,gen,4152,1.4282099294920791
1,123,gen,311,1.4554470060453186
1,124,gen,1181,1.6542005395632562
1,125,gen,1753,1.7918758713115839
1,126,gen,7046,1.5568876237240041
1,127,gen,3072,1.7394353513604188
1,128,gen,11,1.748232297712493
1,129,gen,714,1.9565519257056339
